type,id,bnf_code,nm
amp,29985611000001103,0204000P0AAAAAA,Pindolol 5mg tablets (Sigma Pharmaceuticals Plc)
amp,30077011000001104,0204000P0AAAAAA,Pindolol 5mg tablets (DE Pharmaceuticals)
amp,3706111000001105,0204000P0BBAAAA,Visken 5mg tablets (Advanz Pharma)
amp,3887411000001101,0204000P0BBABAB,Visken 15mg tablets (Advanz Pharma)
amp,388811000001109,0204000R0AAAAAA,Propranolol 80mg modified-release capsules (Kent Pharmaceuticals Ltd)
amp,8393911000001102,0204000R0AAAAAA,Propranolol 80mg modified-release capsules (Teva UK Ltd)
amp,574311000001101,0204000R0AAABAB,Propranolol 160mg modified-release capsules (Kent Pharmaceuticals Ltd)
amp,8394111000001103,0204000R0AAABAB,Propranolol 160mg modified-release capsules (Teva UK Ltd)
amp,98911000001101,0204000R0AAAHAH,Propranolol 10mg tablets (Actavis UK Ltd)
amp,163111000001101,0204000R0AAAHAH,Propranolol 10mg tablets (Kent Pharmaceuticals Ltd)
amp,212711000001109,0204000R0AAAHAH,Propranolol 10mg tablets (Teva UK Ltd)
amp,395011000001105,0204000R0AAAHAH,Propranolol 10mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,397911000001104,0204000R0AAAHAH,Propranolol 10mg tablets (Mylan)
amp,695911000001104,0204000R0AAAHAH,Propranolol 10mg tablets (A A H Pharmaceuticals Ltd)
amp,795211000001104,0204000R0AAAHAH,Propranolol 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,9153711000001103,0204000R0AAAHAH,Propranolol 10mg tablets (Ranbaxy (UK) Ltd)
amp,9808311000001105,0204000R0AAAHAH,Propranolol 10mg tablets (Almus Pharmaceuticals Ltd)
amp,14782711000001105,0204000R0AAAHAH,Propranolol 10mg tablets (Boston Healthcare Ltd)
amp,17919311000001100,0204000R0AAAHAH,Propranolol 10mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21870211000001103,0204000R0AAAHAH,Propranolol 10mg tablets (Waymade Healthcare Plc)
amp,23489111000001108,0204000R0AAAHAH,Propranolol 10mg tablets (Accord Healthcare Ltd)
amp,30080711000001105,0204000R0AAAHAH,Propranolol 10mg tablets (DE Pharmaceuticals)
amp,36922511000001108,0204000R0AAAHAH,Propranolol 10mg tablets (Relonchem Ltd)
amp,37135411000001101,0204000R0AAAHAH,Propranolol 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,23611000001107,0204000R0AAAJAJ,Propranolol 40mg tablets (Mylan)
amp,92011000001103,0204000R0AAAJAJ,Propranolol 40mg tablets (Actavis UK Ltd)
amp,188311000001109,0204000R0AAAJAJ,Propranolol 40mg tablets (A A H Pharmaceuticals Ltd)
amp,316911000001101,0204000R0AAAJAJ,Propranolol 40mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,502911000001101,0204000R0AAAJAJ,Propranolol 40mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,587411000001106,0204000R0AAAJAJ,Propranolol 40mg tablets (Kent Pharmaceuticals Ltd)
amp,859211000001105,0204000R0AAAJAJ,Propranolol 40mg tablets (Teva UK Ltd)
amp,9153911000001101,0204000R0AAAJAJ,Propranolol 40mg tablets (Ranbaxy (UK) Ltd)
amp,9808611000001100,0204000R0AAAJAJ,Propranolol 40mg tablets (Almus Pharmaceuticals Ltd)
amp,14782911000001107,0204000R0AAAJAJ,Propranolol 40mg tablets (Boston Healthcare Ltd)
amp,17919711000001101,0204000R0AAAJAJ,Propranolol 40mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21870611000001101,0204000R0AAAJAJ,Propranolol 40mg tablets (Waymade Healthcare Plc)
amp,23489711000001109,0204000R0AAAJAJ,Propranolol 40mg tablets (Accord Healthcare Ltd)
amp,30080911000001107,0204000R0AAAJAJ,Propranolol 40mg tablets (DE Pharmaceuticals)
amp,36922911000001101,0204000R0AAAJAJ,Propranolol 40mg tablets (Relonchem Ltd)
amp,37135611000001103,0204000R0AAAJAJ,Propranolol 40mg tablets (Mawdsley-Brooks & Company Ltd)
amp,59811000001107,0204000R0AAAKAK,Propranolol 80mg tablets (Teva UK Ltd)
amp,650311000001104,0204000R0AAAKAK,Propranolol 80mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,694511000001105,0204000R0AAAKAK,Propranolol 80mg tablets (Mylan)
amp,710011000001102,0204000R0AAAKAK,Propranolol 80mg tablets (Kent Pharmaceuticals Ltd)
amp,763811000001100,0204000R0AAAKAK,Propranolol 80mg tablets (A A H Pharmaceuticals Ltd)
amp,860111000001103,0204000R0AAAKAK,Propranolol 80mg tablets (Actavis UK Ltd)
amp,9154111000001102,0204000R0AAAKAK,Propranolol 80mg tablets (Ranbaxy (UK) Ltd)
amp,14783111000001103,0204000R0AAAKAK,Propranolol 80mg tablets (Boston Healthcare Ltd)
amp,21870811000001102,0204000R0AAAKAK,Propranolol 80mg tablets (Waymade Healthcare Plc)
amp,23490311000001100,0204000R0AAAKAK,Propranolol 80mg tablets (Accord Healthcare Ltd)
amp,30081111000001103,0204000R0AAAKAK,Propranolol 80mg tablets (DE Pharmaceuticals)
amp,36922711000001103,0204000R0AAAKAK,Propranolol 80mg tablets (Relonchem Ltd)
amp,37135811000001104,0204000R0AAAKAK,Propranolol 80mg tablets (Mawdsley-Brooks & Company Ltd)
amp,34011000001101,0204000R0AAALAL,Propranolol 160mg tablets (Teva UK Ltd)
amp,146511000001105,0204000R0AAALAL,Propranolol 160mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,582811000001105,0204000R0AAALAL,Propranolol 160mg tablets (Mylan)
amp,696011000001107,0204000R0AAALAL,Propranolol 160mg tablets (Actavis UK Ltd)
amp,785011000001105,0204000R0AAALAL,Propranolol 160mg tablets (Kent Pharmaceuticals Ltd)
amp,812211000001106,0204000R0AAALAL,Propranolol 160mg tablets (A A H Pharmaceuticals Ltd)
amp,9154311000001100,0204000R0AAALAL,Propranolol 160mg tablets (Ranbaxy (UK) Ltd)
amp,15178011000001102,0204000R0AAALAL,Propranolol 160mg tablets (Sigma Pharmaceuticals Plc)
amp,21871011000001104,0204000R0AAALAL,Propranolol 160mg tablets (Waymade Healthcare Plc)
amp,30081311000001101,0204000R0AAALAL,Propranolol 160mg tablets (DE Pharmaceuticals)
amp,13190311000001102,0204000R0AACHCH,Propranolol 50mg/5ml oral suspension (Special Order)
amp,13191211000001104,0204000R0AACHCH,Propranolol 50mg/5ml oral solution (Special Order)
amp,13190611000001107,0204000R0AACICI,Propranolol 5mg/5ml oral suspension (Special Order)
amp,13191511000001101,0204000R0AACICI,Propranolol 5mg/5ml oral solution (Special Order)
amp,13152711000001108,0204000R0AACJCJ,Propranolol 10mg/5ml oral suspension (Special Order)
amp,13153511000001105,0204000R0AACJCJ,Propranolol 10mg/5ml oral solution (Special Order)
amp,8654111000001100,0204000R0AACLCL,Propranolol 40mg/5ml oral solution (Special Order)
amp,8654711000001104,0204000R0AACLCL,Propranolol 40mg/5ml oral suspension (Special Order)
amp,8655711000001100,0204000R0AACNCN,Propranolol 80mg/5ml oral solution (Special Order)
amp,8656111000001107,0204000R0AACNCN,Propranolol 80mg/5ml oral suspension (Special Order)
amp,13154111000001104,0204000R0AACRCR,Propranolol 15mg/5ml oral suspension (Special Order)
amp,13154711000001103,0204000R0AACRCR,Propranolol 15mg/5ml oral solution (Special Order)
amp,13156111000001106,0204000R0AACSCS,Propranolol 2.5mg/5ml oral suspension (Special Order)
amp,13156511000001102,0204000R0AACSCS,Propranolol 2.5mg/5ml oral solution (Special Order)
amp,21861711000001108,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
amp,22352811000001103,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
amp,22606611000001102,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
amp,24412611000001108,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (CST Pharma Ltd)
amp,28036211000001109,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
amp,28915211000001100,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (Niche Pharma Ltd)
amp,30755911000001109,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (J M McGill Ltd)
amp,32759511000001108,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
amp,33137411000001101,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,33558611000001109,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,34243511000001107,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,37780411000001108,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,21870411000001104,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
amp,22353611000001107,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
amp,22451311000001105,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,22606811000001103,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
amp,23431511000001108,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (J M McGill Ltd)
amp,23960011000001104,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Niche Pharma Ltd)
amp,24412311000001103,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (CST Pharma Ltd)
amp,24572211000001107,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd)
amp,28035811000001102,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
amp,28137011000001105,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Pharma-z Ltd)
amp,32759311000001102,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
amp,33137811000001104,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,33558811000001108,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,34243311000001101,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,21862811000001109,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
amp,22354011000001103,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
amp,22451711000001109,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,22607011000001107,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
amp,23431711000001103,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (J M McGill Ltd)
amp,23960211000001109,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Niche Pharma Ltd)
amp,24572411000001106,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd)
amp,28036011000001104,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
amp,28137211000001100,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Pharma-z Ltd)
amp,32759911000001101,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
amp,33138211000001101,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,33559011000001107,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,34246411000001103,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,22353811000001106,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
amp,22607211000001102,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
amp,30826911000001103,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,31995811000001105,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
amp,32759711000001103,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
amp,33559211000001102,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,33568411000001101,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,34243711000001102,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,13190911000001101,0204000R0AADDDD,Propranolol 6mg/5ml oral suspension (Special Order)
amp,13191811000001103,0204000R0AADDDD,Propranolol 6mg/5ml oral solution (Special Order)
amp,13173411000001108,0204000R0AADHDH,Propranolol 4mg/5ml oral suspension (Special Order)
amp,13173711000001102,0204000R0AADHDH,Propranolol 4mg/5ml oral solution (Special Order)
amp,549611000001106,0204000R0BDACAB,Bedranol SR 160mg capsules (Sandoz Ltd)
amp,573711000001104,0204000R0BDADAA,Bedranol SR 80mg capsules (Sandoz Ltd)
amp,18695311000001109,0204000R0BDAEAB,Bedranol SR 160mg capsules (Almus Pharmaceuticals Ltd)
amp,18694811000001101,0204000R0BDAFAA,Bedranol SR 80mg capsules (Almus Pharmaceuticals Ltd)
amp,36106311000001108,0204000R0BDAGAH,Bedranol 10mg tablets (Ennogen Pharma Ltd)
amp,36107111000001109,0204000R0BDAHAL,Bedranol 160mg tablets (Ennogen Pharma Ltd)
amp,36106511000001102,0204000R0BDAIAJ,Bedranol 40mg tablets (Ennogen Pharma Ltd)
amp,36106711000001107,0204000R0BDAJAK,Bedranol 80mg tablets (Ennogen Pharma Ltd)
amp,567911000001100,0204000R0BGAAAH,Inderal 10mg tablets (AstraZeneca UK Ltd)
amp,930211000001107,0204000R0BGABAJ,Inderal 40mg tablets (AstraZeneca UK Ltd)
amp,821011000001100,0204000R0BGACAK,Inderal 80mg tablets (AstraZeneca UK Ltd)
amp,226211000001106,0204000R0BGAFAA,Half Inderal LA 80mg capsules (AstraZeneca UK Ltd)
amp,154311000001108,0204000R0BGAGAB,Inderal LA 160mg capsules (AstraZeneca UK Ltd)
amp,510611000001108,0204000R0BNAAAB,Beta-Prograne 160mg modified-release capsules (Tillomed Laboratories Ltd)
amp,724111000001103,0204000R0BNABAA,Half Beta-Prograne 80mg modified-release capsules (Tillomed Laboratories Ltd)
amp,15610411000001104,0204000R0BNACAB,Beta-Prograne 160mg modified-release capsules (Teva UK Ltd)
amp,15610611000001101,0204000R0BNADAA,Half Beta-Prograne 80mg modified-release capsules (Teva UK Ltd)
amp,18069311000001100,0204000R0BNAEAA,Half Beta-Prograne 80mg modified-release capsules (Actavis UK Ltd)
amp,18069011000001103,0204000R0BNAFAB,Beta-Prograne 160mg modified-release capsules (Actavis UK Ltd)
amp,295911000001102,0204000R0BVAACW,Syprol 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
amp,28711000001109,0204000R0BVABCX,Syprol 10mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
amp,823311000001101,0204000R0BVACCY,Syprol 50mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
amp,15307311000001100,0204000R0BVADDB,Syprol 40mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
amp,2899011000001105,0204000R0BXAAAA,Rapranol SR 80mg capsules (Ranbaxy (UK) Ltd)
amp,37150611000001105,0204000R0BZACAH,Angilol 10mg tablets (Genesis Pharmaceuticals Ltd)
amp,386111000001101,0204000T0AAABAB,Sotalol 40mg tablets (Kent Pharmaceuticals Ltd)
amp,694211000001107,0204000T0AAABAB,Sotalol 40mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,936211000001109,0204000T0AAABAB,Sotalol 40mg tablets (A A H Pharmaceuticals Ltd)
amp,3659211000001106,0204000T0AAABAB,Sotalol 40mg tablets (Teva UK Ltd)
amp,4230411000001104,0204000T0AAABAB,Sotalol 40mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,9481411000001103,0204000T0AAABAB,Sotalol 40mg tablets (Mylan)
amp,10415811000001104,0204000T0AAABAB,Sotalol 40mg tablets (Arrow Generics Ltd)
amp,11427411000001105,0204000T0AAABAB,Sotalol 40mg tablets (Almus Pharmaceuticals Ltd)
amp,16067611000001105,0204000T0AAABAB,Sotalol 40mg tablets (Bristol Laboratories Ltd)
amp,17799811000001102,0204000T0AAABAB,Sotalol 40mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21901211000001105,0204000T0AAABAB,Sotalol 40mg tablets (Waymade Healthcare Plc)
amp,26785611000001103,0204000T0AAABAB,Sotalol 40mg tablets (Tillomed Laboratories Ltd)
amp,30098811000001100,0204000T0AAABAB,Sotalol 40mg tablets (DE Pharmaceuticals)
amp,30916011000001102,0204000T0AAABAB,Sotalol 40mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35185211000001109,0204000T0AAABAB,Sotalol 40mg tablets (Milpharm Ltd)
amp,170011000001101,0204000T0AAACAC,Sotalol 80mg tablets (Sandoz Ltd)
amp,570411000001102,0204000T0AAACAC,Sotalol 80mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,654011000001109,0204000T0AAACAC,Sotalol 80mg tablets (Kent Pharmaceuticals Ltd)
amp,680311000001106,0204000T0AAACAC,Sotalol 80mg tablets (Mylan)
amp,909811000001109,0204000T0AAACAC,Sotalol 80mg tablets (A A H Pharmaceuticals Ltd)
amp,3659411000001105,0204000T0AAACAC,Sotalol 80mg tablets (Teva UK Ltd)
amp,4230611000001101,0204000T0AAACAC,Sotalol 80mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,10416211000001106,0204000T0AAACAC,Sotalol 80mg tablets (Arrow Generics Ltd)
amp,11427811000001107,0204000T0AAACAC,Sotalol 80mg tablets (Almus Pharmaceuticals Ltd)
amp,13770911000001104,0204000T0AAACAC,Sotalol 80mg tablets (Apotex UK Ltd)
amp,16068711000001100,0204000T0AAACAC,Sotalol 80mg tablets (Bristol Laboratories Ltd)
amp,17800411000001109,0204000T0AAACAC,Sotalol 80mg tablets (Phoenix Healthcare Distribution Ltd)
amp,21289211000001106,0204000T0AAACAC,Sotalol 80mg tablets (Accord Healthcare Ltd)
amp,21901411000001109,0204000T0AAACAC,Sotalol 80mg tablets (Waymade Healthcare Plc)
amp,26786011000001101,0204000T0AAACAC,Sotalol 80mg tablets (Tillomed Laboratories Ltd)
amp,30099011000001101,0204000T0AAACAC,Sotalol 80mg tablets (DE Pharmaceuticals)
amp,30916211000001107,0204000T0AAACAC,Sotalol 80mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35185411000001108,0204000T0AAACAC,Sotalol 80mg tablets (Milpharm Ltd)
amp,171311000001108,0204000T0AAAEAE,Sotalol 160mg tablets (A A H Pharmaceuticals Ltd)
amp,186211000001102,0204000T0AAAEAE,Sotalol 160mg tablets (Kent Pharmaceuticals Ltd)
amp,364111000001105,0204000T0AAAEAE,Sotalol 160mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,615911000001100,0204000T0AAAEAE,Sotalol 160mg tablets (Mylan)
amp,646911000001102,0204000T0AAAEAE,Sotalol 160mg tablets (Sandoz Ltd)
amp,3658411000001102,0204000T0AAAEAE,Sotalol 160mg tablets (Teva UK Ltd)
amp,4230811000001102,0204000T0AAAEAE,Sotalol 160mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,10416411000001105,0204000T0AAAEAE,Sotalol 160mg tablets (Arrow Generics Ltd)
amp,11428011000001100,0204000T0AAAEAE,Sotalol 160mg tablets (Almus Pharmaceuticals Ltd)
amp,13770711000001101,0204000T0AAAEAE,Sotalol 160mg tablets (Apotex UK Ltd)
amp,16069211000001102,0204000T0AAAEAE,Sotalol 160mg tablets (Bristol Laboratories Ltd)
amp,21289411000001105,0204000T0AAAEAE,Sotalol 160mg tablets (Accord Healthcare Ltd)
amp,21901611000001107,0204000T0AAAEAE,Sotalol 160mg tablets (Waymade Healthcare Plc)
amp,26787311000001100,0204000T0AAAEAE,Sotalol 160mg tablets (Tillomed Laboratories Ltd)
amp,30099211000001106,0204000T0AAAEAE,Sotalol 160mg tablets (DE Pharmaceuticals)
amp,30916411000001106,0204000T0AAAEAE,Sotalol 160mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35185611000001106,0204000T0AAAEAE,Sotalol 160mg tablets (Milpharm Ltd)
amp,8704211000001108,0204000T0AAAMAM,Sotalol 40mg/5ml oral solution (Special Order)
amp,8705211000001109,0204000T0AAAMAM,Sotalol 40mg/5ml oral suspension (Special Order)
amp,13315911000001102,0204000T0AAAPAP,Sotalol 50mg/5ml oral solution (Special Order)
amp,8704911000001104,0204000T0AAATAT,Sotalol 25mg/5ml oral solution (Special Order)
amp,8703711000001103,0204000T0AAAUAU,Sotalol 80mg/5ml oral solution (Special Order)
amp,8704611000001105,0204000T0AAAUAU,Sotalol 80mg/5ml oral suspension (Special Order)
amp,8705511000001107,0204000T0AABCBC,Sotalol 25mg/5ml oral suspension (Drug Tariff Special Order)
amp,900511000001103,0204000T0BBAAAB,Beta-Cardone 40mg tablets (Focus Pharmaceuticals Ltd)
amp,104011000001101,0204000T0BBABAC,Beta-Cardone 80mg tablets (Focus Pharmaceuticals Ltd)
amp,447111000001104,0204000T0BBACAF,Beta-Cardone 200mg tablets (Advanz Pharma)
amp,463811000001109,0204000T0BCAAAC,Sotacor 80mg tablets (Cheplapharm Arzneimittel GmbH)
amp,446211000001108,0204000T0BCABAE,Sotacor 160mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
amp,23165911000001107,0204000V0AAAAAA,Timolol 10mg tablets (Focus Pharmaceuticals Ltd)
amp,23482011000001100,0204000V0AAAAAA,Timolol 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,23681211000001100,0204000V0AAAAAA,Timolol 10mg tablets (A A H Pharmaceuticals Ltd)
amp,36888711000001102,0204000V0AAAAAA,Timolol 10mg tablets (Mylan)
amp,37825811000001109,0204000V0AAAAAA,Timolol 10mg tablets (DE Pharmaceuticals)
amp,72811000001104,0204000V0BBAAAA,Betim 10mg tablets (Meda Pharmaceuticals Ltd)
amp,15873311000001100,0206020B0AAAAAA,Trimetazidine 20mg tablets (Special Order)
amp,20431711000001104,0206020B0AAABAB,Trimetazidine 35mg modified-release tablets (Special Order)
amp,15237611000001105,0206020B0BBAAAA,Vastarel 20mg tablets (Imported (France))
amp,20434311000001100,0206020B0BBABAB,Vastarel MR 35mg tablets (Imported (France))
vmp,318619000,020400060AAAAAA,Celiprolol 200mg tablets
vmp,318622003,020400060AAABAB,Celiprolol 400mg tablets
vmp,29826611000001106,020400060AAACAC,Celiprolol 200mg/5ml oral suspension
vmp,318631003,020400080AAABAB,Carvedilol 12.5mg tablets
vmp,318632005,020400080AAACAC,Carvedilol 25mg tablets
vmp,12422611000001106,020400080AAADAD,Carvedilol 3.125mg/5ml oral suspension
vmp,318633000,020400080AAAEAE,Carvedilol 3.125mg tablets
vmp,318635007,020400080AAAFAF,Carvedilol 6.25mg tablets
vmp,8356811000001107,020400080AAAPAP,Carvedilol 5mg/5ml oral suspension
vmp,318640004,0204000ABAAAAAA,Nebivolol 5mg tablets
vmp,432118006,0204000ABAAABAB,Nebivolol 2.5mg tablets
vmp,432159000,0204000ABAAACAC,Nebivolol 10mg tablets
vmp,28365711000001103,0204000ACAAAAAA,Bisoprolol 5mg / Aspirin 75mg capsules
vmp,28365411000001109,0204000ACAAABAB,Bisoprolol 10mg / Aspirin 75mg capsules
vmp,28365311000001102,0204000ACAAACAC,Bisoprolol 10mg / Aspirin 100mg capsules
vmp,28365611000001107,0204000ACAAADAD,Bisoprolol 5mg / Aspirin 100mg capsules
vmp,318412000,0204000C0AAAAAA,Acebutolol 100mg capsules
vmp,318413005,0204000C0AAABAB,Acebutolol 200mg capsules
vmp,318414004,0204000C0AAADAD,Acebutolol 400mg tablets
vmp,35903211000001107,0204000E0AAAAAA,Atenolol 25mg/5ml oral solution sugar free
vmp,318420003,0204000E0AAABAB,Atenolol 50mg tablets
vmp,318421004,0204000E0AAACAC,Atenolol 100mg tablets
vmp,318434003,0204000E0AAAGAG,Atenolol 25mg tablets
vmp,12015011000001105,0204000E0AAANAN,Atenolol 25mg/5ml oral solution
vmp,12015211000001100,0204000E0AAANAN,Atenolol 25mg/5ml oral suspension
vmp,318590006,0204000H0AAAAAA,Bisoprolol 5mg tablets
vmp,318591005,0204000H0AAABAB,Bisoprolol 10mg tablets
vmp,318605000,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets
vmp,318606004,0204000H0AAAKAK,Bisoprolol 3.75mg tablets
vmp,318607008,0204000H0AAALAL,Bisoprolol 7.5mg tablets
vmp,318604001,0204000H0AAAMAM,Bisoprolol 1.25mg tablets
vmp,12287311000001105,0204000H0AAARAR,Bisoprolol 10mg/5ml oral solution
vmp,12287411000001103,0204000H0AAARAR,Bisoprolol 10mg/5ml oral suspension
vmp,14159011000001102,0204000H0AABBBB,Bisoprolol 7.5mg/5ml oral solution
vmp,14159111000001101,0204000H0AABBBB,Bisoprolol 7.5mg/5ml oral suspension
vmp,15160211000001100,0204000H0AABDBD,Bisoprolol 625micrograms/5ml oral solution
vmp,15160311000001108,0204000H0AABDBD,Bisoprolol 625micrograms/5ml oral suspension
vmp,12287511000001104,0204000H0AABEBE,Bisoprolol 2.5mg/5ml oral solution
vmp,12287611000001100,0204000H0AABFBF,Bisoprolol 2.5mg/5ml oral suspension
vmp,8304911000001103,0204000H0AABGBG,Bisoprolol 5mg/5ml oral solution
vmp,8304811000001108,0204000H0AABHBH,Bisoprolol 5mg/5ml oral suspension
vmp,8305211000001108,0204000H0AABIBI,Bisoprolol 1.25mg/5ml oral suspension
vmp,8305311000001100,0204000H0AABJBJ,Bisoprolol 1.25mg/5ml oral solution
vmp,318458004,0204000I0AAABAB,Labetalol 50mg tablets
vmp,318445000,0204000I0AAACAC,Labetalol 100mg tablets
vmp,318446004,0204000I0AAADAD,Labetalol 200mg tablets
vmp,318447008,0204000I0AAAEAE,Labetalol 400mg tablets
vmp,8582311000001109,0204000I0AAAIAI,Labetalol 50mg/5ml oral solution
vmp,8582411000001102,0204000I0AAAIAI,Labetalol 50mg/5ml oral suspension
vmp,8581911000001104,0204000I0AAAJAJ,Labetalol 200mg/5ml oral solution
vmp,8582011000001106,0204000I0AAAJAJ,Labetalol 200mg/5ml oral suspension
vmp,8582111000001107,0204000I0AAAKAK,Labetalol 25mg/5ml oral solution
vmp,8582211000001101,0204000I0AAAKAK,Labetalol 25mg/5ml oral suspension
vmp,12643611000001102,0204000I0AAALAL,Labetalol 100mg/5ml oral solution
vmp,12643711000001106,0204000I0AAALAL,Labetalol 100mg/5ml oral suspension
vmp,318475005,0204000K0AAABAB,Metoprolol 50mg tablets
vmp,318474009,0204000K0AAACAC,Metoprolol 100mg tablets
vmp,36035411000001108,0204000K0AAADAD,Metoprolol 200mg modified-release tablets
vmp,16632411000001109,0204000K0AAAFAF,Metoprolol 12.5mg capsules
vmp,8668011000001102,0204000K0AAAMAM,Metoprolol 10mg/5ml oral solution
vmp,8668111000001101,0204000K0AAAMAM,Metoprolol 10mg/5ml oral suspension
