parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1899549	.03992034	5.184111	2.170e-07	1.1142293	1.2708269	"model1"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.1217095	.05890964	2.1869534	.02874593	1.0119923	1.2433218	"model2"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.1425444	.090967	1.6737152	.09418659	.97746721	1.3355003	"model2"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.1169159	.17065246	.72368591	.46925859	.82787783	1.5068663	"model2"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.171004	.13859008	1.3338358	.18225769	.92857584	1.4767241	"model2"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	1.0661442	.03278645	2.0827217	.0372766	1.0037822	1.1323806	"model2"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.male"	"Male"	1.6357159	.03999475	20.125241	4.436e-90	1.5591763	1.7160128	"model2"	"onscoviddeath"	""
"age1"	"Age spline 1"	.94632687	.02247644	-2.3227096	.02019476	.9032835	.99142135	"model2"	"onscoviddeath"	""
"age2"	"Age spline 2"	1.6290281	.08951439	8.8805719	6.652e-19	1.4627005	1.8142692	"model2"	"onscoviddeath"	""
"age3"	"Age spline 3"	.27560423	.03473918	-10.224646	1.538e-24	.21527529	.3528398	"model2"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.96250661	.03720293	-.98867366	.32282283	.89228372	1.0382561	"model2"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.96890647	.03729065	-.82071624	.41180792	.89850678	1.0448221	"model2"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0294765	.03914771	.76394647	.44489915	.95553802	1.1091363	"model2"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0681557	.04175156	1.686818	.09163835	.98938019	1.1532034	"model2"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0075491	.00217302	3.4870905	.00048831	1.003299	1.0118172	"model2"	"onscoviddeath"	""
"hba1c_pct"	"HbA1c %"	1.0233215	.01127873	2.0916634	.03646864	1.0014526	1.0456679	"model2"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0005042	.00071312	.70714106	.47947882	.99910743	1.0019028	"model2"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1249872	.03006056	4.4074901	.00001046	1.0675858	1.185475	"model2"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.1443889	.05978862	2.5815055	.00983704	1.0330054	1.2677823	"model2"	"onscoviddeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.hypertension"	"Diagnosed hypertension"	1.007715	.02736572	.28300661	.77717177	.95548156	1.0628039	"model2"	"onscoviddeath"	""
"bp_map"	"Mean Arterial Pressure"	.99776727	.00074704	-2.9854136	.00283195	.99630416	.99923252	"model2"	"onscoviddeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1379272	.03215618	4.5723632	4.823e-06	1.0766158	1.2027302	"model2"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0415004	.02567061	1.6497415	.09899582	.99238288	1.093049	"model2"	"onscoviddeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.dm_type"	"Diabetes Type"	1.2675443	.13166563	2.2823818	.02246681	1.0340582	1.5537508	"model2"	"onscoviddeath"	""
"2.dm_type"	"Diabetes Type"	1.1687952	.03655987	4.9863712	6.152e-07	1.0992915	1.2426933	"model2"	"onscoviddeath"	""
"3.dm_type"	"Diabetes Type"	.98520865	.05089097	-.28848766	.77297348	.89034716	1.0901771	"model2"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.0965004	.0309516	3.2636002	.00110006	1.037484	1.1588739	"model2"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.2126495	.09897513	2.3622917	.01816235	1.0333827	1.4230149	"model2"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.0931785	.03259272	2.9881125	.00280706	1.0311285	1.1589624	"model2"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.dementia"	"Dementia"	1.1037894	.04820712	2.261042	.02375666	1.0132362	1.2024355	"model2"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	1.3671082	.06483792	6.5932336	4.303e-11	1.2457557	1.5002819	"model2"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2904651	.03336243	9.8635545	5.989e-23	1.226705	1.3575393	"model2"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	1.1219203	.09440158	1.3672192	.17155661	.9513481	1.3230752	"model2"	"onscoviddeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.2881683	.12809155	2.5465508	.01087934	1.0600631	1.5653574	"model2"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	.98675434	.040194	-.32735099	.74340243	.91103821	1.0687632	"model2"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.1179208	.0641187	1.9435075	.05195487	.99905658	1.250927	"model3"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.1097925	.09270058	1.2471384	.21234677	.94219589	1.3072009	"model3"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.1767371	.184195	1.0397057	.29847665	.86584593	1.599257	"model3"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.207966	.14727181	1.5497241	.12120776	.95121488	1.5340193	"model3"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	1.0745622	.03477165	2.2223674	.02625849	1.0085272	1.144921	"model3"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.male"	"Male"	1.661045	.04284293	19.674008	3.602e-86	1.5791615	1.7471743	"model3"	"onscoviddeath"	""
"age1"	"Age spline 1"	.97818832	.02776269	-.77701626	.43714917	.92526021	1.0341441	"model3"	"onscoviddeath"	""
"age2"	"Age spline 2"	1.5021094	.09577779	6.3810597	1.759e-10	1.3256445	1.7020646	"model3"	"onscoviddeath"	""
"age3"	"Age spline 3"	.33109603	.04783667	-7.650531	2.002e-14	.24944373	.4394762	"model3"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.95497699	.03865977	-1.1379765	.2551303	.8821333	1.0338359	"model3"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.95711552	.03873864	-1.0829369	.27883644	.88412265	1.0361347	"model3"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0312518	.04126191	.76911407	.44182559	.95346966	1.1153792	"model3"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0600105	.04364656	1.4153724	.15695934	.97782566	1.1491028	"model3"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0075701	.00228866	3.3201431	.00089971	1.0030944	1.0120658	"model3"	"onscoviddeath"	""
"hba1c_pct"	"HbA1c %"	1.0266835	.01177827	2.2954464	.02170755	1.0038561	1.05003	"model3"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0001723	.00075524	.22819359	.81949575	.99869318	1.0016537	"model3"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1445121	.03213467	4.8074064	1.529e-06	1.0832309	1.2092601	"model3"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.1357501	.06261854	2.308796	.0209549	1.0194187	1.2653568	"model3"	"onscoviddeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.hypertension"	"Diagnosed hypertension"	1.0064259	.02868026	.22477258	.8221562	.95175466	1.0642377	"model3"	"onscoviddeath"	""
"bp_map"	"Mean Arterial Pressure"	.99807838	.00079201	-2.423918	.01535407	.99652727	.9996319	"model3"	"onscoviddeath"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.132832	.03372599	4.189278	.00002798	1.0686218	1.2009003	"model3"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0299423	.02667546	1.1391035	.25465997	.97896415	1.083575	"model3"	"onscoviddeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.dm_type"	"Diabetes Type"	1.2317817	.13695296	1.8749452	.06080027	.9905919	1.5316966	"model3"	"onscoviddeath"	""
"2.dm_type"	"Diabetes Type"	1.1725776	.03837781	4.8642571	1.149e-06	1.0997203	1.2502618	"model3"	"onscoviddeath"	""
"3.dm_type"	"Diabetes Type"	.97946817	.05313424	-.38242004	.70214983	.88067223	1.0893473	"model3"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.0782254	.03218575	2.5231092	.01163223	1.0169524	1.1431902	"model3"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.228224	.10410806	2.4252214	.01529905	1.0402246	1.4502005	"model3"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.0795698	.03370822	2.4520641	.01420394	1.0154839	1.1477002	"model3"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.dementia"	"Dementia"	1.0942947	.04986324	1.9775476	.04797977	1.0008015	1.1965218	"model3"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	1.3744936	.06760239	6.4673203	9.976e-11	1.2481813	1.5135884	"model3"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2992759	.03523856	9.6530533	4.771e-22	1.2320132	1.3702109	"model3"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	1.11706	.09953292	1.2423905	.21409252	.93806349	1.3302116	"model3"	"onscoviddeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.2352289	.13185964	1.9789975	.04781629	1.0020339	1.5226935	"model3"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	.97018347	.04181214	-.70236845	.48244941	.89159887	1.0556944	"model3"	"onscoviddeath"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.hh_total_cat"	"Number of people in household"	.96240546	.0365284	-1.0095936	.31269004	.89340928	1.0367301	"model3"	"onscoviddeath"	""
"3.hh_total_cat"	"Number of people in household"	1.0431555	.06193244	.71163924	.4766882	.92856639	1.1718853	"model3"	"onscoviddeath"	""
"4.hh_total_cat"	"Number of people in household"	1.0153943	.04825734	.32144765	.74787118	.92508314	1.1145221	"model3"	"onscoviddeath"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.carehome"	"Care home y/n"	1.1030945	.05102267	2.1213116	.03389559	1.0074909	1.2077702	"model3"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.26655148	.03938009	-8.9494751	3.572e-19	.19953786	.35607124	"crude"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.31020977	.07427241	-4.8887947	1.015e-06	.19402395	.49597021	"crude"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.19178633	.09613902	-3.2943009	.00098667	.07180021	.51228256	"crude"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.32509734	.10374956	-3.520876	.00043012	.17392668	.60765997	"crude"	"ons"	"eth5"
"6.eth5"	"Eth 5 categories"	.99487322	.06593936	-.07755033	.93818576	.87367682	1.132882	"crude"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.88394796	.13435163	-.8116109	.41701494	.65622415	1.1906968	"model0"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.78089017	.18903648	-1.0216565	.30694349	.48588403	1.2550103	"model0"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.66956386	.33658303	-.79796447	.42489111	.24997785	1.7934219	"model0"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.98811224	.31745459	-.03722367	.97030667	.52642621	1.8547059	"model0"	"ons"	"eth5"
"6.eth5"	"Eth 5 categories"	1.0294386	.06877823	.43426137	.66409865	.90308887	1.1734657	"model0"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model0"	"ons"	"eth5"
"1.male"	"Male"	1.3951597	.07565125	6.141347	8.182e-10	1.2544932	1.5515992	"model0"	"ons"	"eth5"
"age1"	"Age spline 1"	.9413111	.03968715	-1.4345195	.15142407	.86665289	1.0224008	"model0"	"ons"	"eth5"
"age2"	"Age spline 2"	1.7549775	.18439265	5.3532374	8.639e-08	1.4283583	2.1562838	"model0"	"ons"	"eth5"
"age3"	"Age spline 3"	.22758159	.05629254	-5.9843958	2.172e-09	.1401495	.36955808	"model0"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.85849242	.13104053	-.99958818	.31750985	.63651526	1.1578815	"model1"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.75622241	.18350318	-1.1514977	.24952755	.47000118	1.2167466	"model1"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.65335282	.32862596	-.84622583	.39742677	.24378506	1.7510093	"model1"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.98185647	.31548198	-.0569856	.95455667	.52305455	1.8431006	"model1"	"ons"	"eth5"
"6.eth5"	"Eth 5 categories"	1.0325498	.06926822	.47747603	.63302318	.90533327	1.1776427	"model1"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model1"	"ons"	"eth5"
"1.male"	"Male"	1.4064924	.07654873	6.2672886	3.674e-10	1.2641846	1.5648195	"model1"	"ons"	"eth5"
"age1"	"Age spline 1"	.94301102	.03979713	-1.3903854	.16441189	.86814886	1.0243287	"model1"	"ons"	"eth5"
"age2"	"Age spline 2"	1.7429463	.18322201	5.2850677	1.257e-07	1.4184172	2.1417265	"model1"	"ons"	"eth5"
"age3"	"Age spline 3"	.23169745	.05733402	-5.9095193	3.431e-09	.14265588	.37631615	"model1"	"ons"	"eth5"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"ons"	"eth5"
"2.imd"	"Index of Multiple Deprivation (IMD)"	.99610228	.08783453	-.04428912	.96467394	.83800477	1.1840264	"model1"	"ons"	"eth5"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0795286	.09440654	.87504926	.3815471	.90948429	1.2813658	"model1"	"ons"	"eth5"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1564704	.10098134	1.6648534	.09594201	.97456054	1.3723353	"model1"	"ons"	"eth5"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.176379	.10757262	1.7764022	.07566665	.9833545	1.4072926	"model1"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.90123391	.15385673	-.60913628	.54243411	.64494431	1.2593685	"model2"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.74242722	.21350169	-1.0356706	.30035584	.42254375	1.304476	"model2"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.21339801	.2139442	-1.540653	.12340127	.02990957	1.5225465	"model2"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	1.2335824	.420397	.6159812	.53790693	.63253435	2.4057595	"model2"	"ons"	"eth5"
"6.eth5"	"Eth 5 categories"	1.0841815	.08966769	.97726693	.32843702	.92194069	1.2749729	"model2"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model2"	"ons"	"eth5"
"1.male"	"Male"	1.3466421	.08908875	4.4986569	6.838e-06	1.1828778	1.5330787	"model2"	"ons"	"eth5"
"age1"	"Age spline 1"	1.1297783	.19171797	.71906229	.47210254	.81011823	1.5755713	"model2"	"ons"	"eth5"
"age2"	"Age spline 2"	1.1395395	.3888096	.38283895	.70183918	.58384876	2.2241209	"model2"	"ons"	"eth5"
"age3"	"Age spline 3"	.59811073	.43919986	-.69994689	.48396047	.1418189	2.5224878	"model2"	"ons"	"eth5"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"ons"	"eth5"
"2.imd"	"Index of Multiple Deprivation (IMD)"	.99486084	.10645412	-.04815153	.96159548	.80664109	1.2269994	"model2"	"ons"	"eth5"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.157217	.11938171	1.4154133	.15694736	.94537145	1.4165343	"model2"	"ons"	"eth5"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1385569	.11883182	1.2432775	.21376558	.92792816	1.3969958	"model2"	"ons"	"eth5"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1077356	.12089837	.93749186	.34850561	.89440848	1.3719438	"model2"	"ons"	"eth5"
"bmi"	"Body Mass Index (BMI, kg/m2)"	.96440157	.00604336	-5.78439	7.278e-09	.95262924	.97631937	"model2"	"ons"	"eth5"
"hba1c_pct"	"HbA1c %"	1.0231705	.03290046	.71235717	.47624363	.96067675	1.0897296	"model2"	"ons"	"eth5"
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0022305	.00185455	1.2040556	.22856808	.99860223	1.0058719	"model2"	"ons"	"eth5"
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"ons"	"eth5"
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0585512	.07729202	.77928845	.43580982	.91740234	1.2214167	"model2"	"ons"	"eth5"
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.4828481	.1875465	3.1149061	.00184003	1.1572817	1.9000029	"model2"	"ons"	"eth5"
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"ons"	"eth5"
"1.hypertension"	"Diagnosed hypertension"	1.0086915	.07415904	.11770868	.90629849	.87332921	1.1650344	"model2"	"ons"	"eth5"
"bp_map"	"Mean Arterial Pressure"	.99925756	.00212045	-.35000123	.72633777	.99511019	1.0034222	"model2"	"ons"	"eth5"
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"ons"	"eth5"
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"ons"	"eth5"
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1724007	.08965334	2.07995	.03753012	1.0092175	1.3619694	"model2"	"ons"	"eth5"
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"ons"	"eth5"
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1520519	.07737385	2.1075173	.03507277	1.0099592	1.3141358	"model2"	"ons"	"eth5"
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"ons"	"eth5"
"1.dm_type"	"Diabetes Type"	1.4880815	.39890632	1.4827894	.13813037	.87992816	2.5165537	"model2"	"ons"	"eth5"
"2.dm_type"	"Diabetes Type"	1.0538649	.09272542	.59627888	.55098894	.88693349	1.2522147	"model2"	"ons"	"eth5"
"3.dm_type"	"Diabetes Type"	1.2553976	.160813	1.7756219	.07579526	.9766629	1.6136817	"model2"	"ons"	"eth5"
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"ons"	"eth5"
"1.cancer"	"Cancer"	2.1355849	.14344835	11.295738	1.377e-29	1.8721524	2.4360853	"model2"	"ons"	"eth5"
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"ons"	"eth5"
"1.chronic_liver_disease"	"Chronic liver disease"	2.1814965	.38127351	4.4629156	8.085e-06	1.5487624	3.0727288	"model2"	"ons"	"eth5"
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"ons"	"eth5"
"1.stroke"	"Stroke"	1.2732977	.09931074	3.0977679	.00194984	1.0927997	1.4836086	"model2"	"ons"	"eth5"
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"ons"	"eth5"
"1.dementia"	"Dementia"	1.0458005	.124272	.37686431	.70627445	.82851609	1.3200693	"model2"	"ons"	"eth5"
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"ons"	"eth5"
"1.other_neuro"	"Neurological disease"	1.0919973	.15461206	.62158761	.53421307	.82737602	1.4412529	"model2"	"ons"	"eth5"
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"ons"	"eth5"
"1.egfr60"	"CKD defined by egfr<60"	1.0801976	.07574655	1.1001265	.27127701	.94148744	1.2393441	"model2"	"ons"	"eth5"
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"ons"	"eth5"
"1.esrf"	"end stage renal failure"	1.2908544	.30207319	1.0909964	.27527448	.81599477	2.0420537	"model2"	"ons"	"eth5"
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"ons"	"eth5"
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1837476	.3101803	.64375732	.51973282	.70829905	1.9783428	"model2"	"ons"	"eth5"
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"ons"	"eth5"
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0433398	.11286513	.39219953	.69491079	.84400598	1.2897514	"model2"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.94460462	.17358821	-.31011274	.75647523	.65891041	1.3541718	"model3"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.71291658	.21369541	-1.1289173	.25893271	.39618009	1.2828763	"model3"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.23057543	.23124485	-1.4629299	.14348655	.03229537	1.6462123	"model3"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	1.0999909	.42481558	.24676883	.80508713	.5160072	2.3448898	"model3"	"ons"	"eth5"
"6.eth5"	"Eth 5 categories"	1.1240673	.09719543	1.3525717	.17619251	.94883556	1.3316611	"model3"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model3"	"ons"	"eth5"
"1.male"	"Male"	1.3257507	.09280482	4.0281712	.00005621	1.155783	1.5207136	"model3"	"ons"	"eth5"
"age1"	"Age spline 1"	1.166577	.21009982	.85549302	.39227827	.81961991	1.660406	"model3"	"ons"	"eth5"
"age2"	"Age spline 2"	1.0310622	.37398479	.08433427	.93279066	.50645258	2.0990895	"model3"	"ons"	"eth5"
"age3"	"Age spline 3"	.76381302	.59647	-.345023	.73007708	.16530059	3.5293905	"model3"	"ons"	"eth5"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ons"	"eth5"
"2.imd"	"Index of Multiple Deprivation (IMD)"	.96503951	.10814878	-.31754521	.75082994	.77473604	1.2020885	"model3"	"ons"	"eth5"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1457381	.12376974	1.2594081	.20788296	.92711433	1.4159158	"model3"	"ons"	"eth5"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0663184	.11859241	.57735932	.56369675	.85747031	1.3260342	"model3"	"ons"	"eth5"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.123915	.12886634	1.0188358	.30828093	.89770992	1.4071193	"model3"	"ons"	"eth5"
"bmi"	"Body Mass Index (BMI, kg/m2)"	.96410674	.00639003	-5.5150363	3.487e-08	.95166351	.97671267	"model3"	"ons"	"eth5"
"hba1c_pct"	"HbA1c %"	1.0332664	.03428102	.98636682	.32395314	.96821476	1.1026886	"model3"	"ons"	"eth5"
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0030976	.00189817	1.6343988	.10217514	.99938412	1.0068248	"model3"	"ons"	"eth5"
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ons"	"eth5"
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0929034	.08439302	1.1504644	.24995266	.93940476	1.2714837	"model3"	"ons"	"eth5"
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.4022706	.1909391	2.4829777	.01302892	1.0738129	1.8311968	"model3"	"ons"	"eth5"
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ons"	"eth5"
"1.hypertension"	"Diagnosed hypertension"	1.0019474	.07791958	.02501635	.98004192	.86029729	1.1669205	"model3"	"ons"	"eth5"
