parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5962185	.01900229	39.28218	0	1.5594058	1.6339002	"model1"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	2.0349219	.03299313	43.818987	0	1.9712732	2.1006257	"model2"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.67533	.04779394	18.087803	3.976e-73	1.5842263	1.7716727	"model2"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5644808	.07427981	9.4263798	4.245e-21	1.4254636	1.7170556	"model2"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.4483515	.05694454	9.4215718	4.444e-21	1.3409342	1.5643736	"model2"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0401876	.01318848	3.1075951	.00188616	1.0146571	1.0663604	"model2"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"1.male"	"Male"	.98054152	.00972685	-1.9809002	.04760247	.96166136	.99979234	"model2"	"positivetest"	""
"age1"	"Age spline 1"	1.0363915	.00225959	16.394938	2.079e-60	1.0319723	1.0408297	"model2"	"positivetest"	""
"age2"	"Age spline 2"	.825649	.00506158	-31.251599	2.12e-214	.81578785	.83562935	"model2"	"positivetest"	""
"age3"	"Age spline 3"	1.8715311	.03004314	39.043685	0	1.8135643	1.9313507	"model2"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1108262	.01895383	6.1598307	7.282e-10	1.0742917	1.1486032	"model2"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2565442	.02104305	13.636378	2.434e-42	1.2159701	1.2984721	"model2"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4348741	.02342337	22.118945	2.08e-108	1.3896918	1.4815253	"model2"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.575111	.02586129	27.671226	1.55e-168	1.5252307	1.6266226	"model2"	"positivetest"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0173411	.0008639	20.246115	3.844e-91	1.0156493	1.0190357	"model2"	"positivetest"	""
"hba1c_pct"	"HbA1c %"	1.0680452	.0055814	12.597117	2.190e-36	1.0571617	1.0790408	"model2"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0076689	.00031507	24.433211	7.59e-132	1.0070515	1.0082866	"model2"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0259162	.01093111	2.4013274	.01633571	1.0047138	1.0475661	"model2"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.59734078	.01107605	-27.78882	5.92e-170	.57602186	.61944873	"model2"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96468762	.01138741	-3.0455929	.00232222	.94262491	.98726673	"model2"	"positivetest"	""
"bp_map"	"Mean Arterial Pressure"	.99920707	.00021671	-3.6575553	.00025463	.99878242	.9996319	"model2"	"positivetest"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3857005	.02145377	21.06966	1.510e-98	1.3442835	1.4283936	"model2"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1981412	.01549787	13.975446	2.201e-44	1.1681478	1.2289048	"model2"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.0541498	.04857483	1.1444215	.25244886	.96311747	1.1537863	"model2"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.1926922	.01828239	11.49565	1.387e-30	1.1573923	1.2290687	"model2"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0019981	.02311561	.08652697	.93104752	.95770137	1.0483438	"model2"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"1.cancer"	"Cancer"	1.178015	.01787468	10.797129	3.551e-27	1.1434971	1.2135749	"model2"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4698295	.0577315	9.8057302	1.064e-22	1.3609236	1.5874505	"model2"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"1.stroke"	"Stroke"	1.5399071	.02628517	25.292283	3.88e-141	1.4892413	1.5922965	"model2"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"1.dementia"	"Dementia"	3.6091293	.09613895	48.18231	0	3.4255347	3.8025637	"model2"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.8973236	.05047177	24.075437	4.52e-128	1.8009353	1.9988707	"model2"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2485066	.01776792	15.595731	7.783e-55	1.2141633	1.2838213	"model2"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.8049582	.22408498	33.657298	2.44e-248	4.3852344	5.2648551	"model2"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.87081455	.0450639	-2.6730157	.00751727	.78682244	.96377269	"model2"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0454042	.01910585	2.4296053	.01511527	1.0086201	1.0835297	"model2"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.9363007	.03262314	39.219631	0	1.8734048	2.0013084	"model3"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.6741022	.04786264	18.022959	1.287e-72	1.582873	1.7705893	"model3"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.5574161	.07396952	9.3278845	1.080e-20	1.4189818	1.7093559	"model3"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.4214329	.05594142	8.9355767	4.051e-19	1.3159118	1.5354156	"model3"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0520274	.01333576	4.0011146	.00006304	1.0262118	1.0784924	"model3"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	""
"1.male"	"Male"	1.0226915	.01018225	2.2536281	.02421958	1.0029281	1.0428443	"model3"	"positivetest"	""
"age1"	"Age spline 1"	1.0226526	.00219482	10.436999	1.680e-25	1.0183599	1.0269635	"model3"	"positivetest"	""
"age2"	"Age spline 2"	.8764858	.00535121	-21.593505	2.07e-103	.86606013	.88703697	"model3"	"positivetest"	""
"age3"	"Age spline 3"	1.5500437	.02485561	27.332176	1.76e-164	1.5020852	1.5995334	"model3"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1017137	.01880227	5.6758844	1.380e-08	1.0654714	1.1391887	"model3"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2329632	.02066007	12.497911	7.664e-36	1.193128	1.2741285	"model3"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3788268	.02252871	19.660453	4.705e-86	1.3353709	1.4236969	"model3"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5004873	.02465684	24.694266	1.23e-134	1.4529307	1.5496004	"model3"	"positivetest"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0200564	.00085828	23.601003	3.76e-123	1.0183756	1.02174	"model3"	"positivetest"	""
"hba1c_pct"	"HbA1c %"	1.0678303	.00552918	12.674661	8.171e-37	1.0570481	1.0787225	"model3"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0083757	.00029522	28.489694	1.57e-178	1.0077972	1.0089544	"model3"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0474687	.01114907	4.3571322	.00001318	1.0258433	1.06955	"model3"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.61147212	.01134287	-26.516618	6.24e-155	.5896398	.63411282	"model3"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.98015914	.01150334	-1.7075668	.08771676	.95787034	1.0029666	"model3"	"positivetest"	""
"bp_map"	"Mean Arterial Pressure"	.99946059	.00021735	-2.4811401	.01309629	.99903469	.99988667	"model3"	"positivetest"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4130664	.02184001	22.371084	7.53e-111	1.3709026	1.456527	"model3"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2204106	.01573598	15.448054	7.776e-54	1.1899551	1.2516456	"model3"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.0297591	.04744342	.63649659	.5244528	.94084653	1.1270741	"model3"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.170769	.01788693	10.319514	5.751e-25	1.136231	1.206357	"model3"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0073594	.02322851	.31799028	.75049231	.96284584	1.0539309	"model3"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	""
"1.cancer"	"Cancer"	1.224598	.01857545	13.357366	1.073e-40	1.1887267	1.2615518	"model3"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4307475	.05621393	9.1167695	7.740e-20	1.3247056	1.545278	"model3"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"positivetest"	""
"1.stroke"	"Stroke"	1.4061778	.02409824	19.890715	4.897e-88	1.3597305	1.4542116	"model3"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"positivetest"	""
"1.dementia"	"Dementia"	1.8255153	.05076106	21.644717	6.82e-104	1.7286879	1.9277662	"model3"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.6327012	.04364039	18.341007	3.895e-75	1.5493695	1.7205149	"model3"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2739472	.01819196	16.955194	1.762e-64	1.238786	1.3101065	"model3"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.7805842	.22367274	33.439586	3.65e-245	4.3616938	5.2397042	"model3"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.8808384	.04567451	-2.4469174	.01440839	.79571676	.97506591	"model3"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0538554	.01925959	2.8702724	.00410118	1.0167754	1.0922877	"model3"	"positivetest"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"positivetest"	""
"2.hh_total_cat"	"Number of people in household"	1.2726492	.01625745	18.8736	1.880e-79	1.2411808	1.3049155	"model3"	"positivetest"	""
"3.hh_total_cat"	"Number of people in household"	1.4759875	.03079182	18.662169	1.006e-77	1.4168539	1.5375892	"model3"	"positivetest"	""
"4.hh_total_cat"	"Number of people in household"	2.4664426	.07065848	31.512813	5.80e-218	2.3317708	2.6088925	"model3"	"positivetest"	""
"5.hh_total_cat"	"Number of people in household"	1.1443165	.01821357	8.4696457	2.461e-17	1.1091697	1.1805771	"model3"	"positivetest"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"positivetest"	""
"1.carehome"	"Care home y/n"	4.8052132	.14239217	52.971663	0	4.5340795	5.0925604	"model3"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"infected"	""
"2.eth5"	"Eth 5 categories"	2.2078545	.022642	77.231148	0	2.16392	2.252681	"crude"	"infected"	""
"3.eth5"	"Eth 5 categories"	1.601412	.03061935	24.627633	6.39e-134	1.5425098	1.6625635	"crude"	"infected"	""
"4.eth5"	"Eth 5 categories"	1.2512036	.03783192	7.411789	1.246e-13	1.1792088	1.327594	"crude"	"infected"	""
"5.eth5"	"Eth 5 categories"	.98261195	.02488608	-.69259568	.48856332	.93502694	1.0326186	"crude"	"infected"	""
"6.eth5"	"Eth 5 categories"	.97146718	.00753793	-3.7307075	.00019094	.95680488	.98635418	"crude"	"infected"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"infected"	""
"2.eth5"	"Eth 5 categories"	2.5627639	.02677812	90.065396	0	2.5108135	2.6157891	"model0"	"infected"	""
"3.eth5"	"Eth 5 categories"	1.8714522	.0359751	32.602175	3.82e-233	1.8022541	1.9433073	"model0"	"infected"	""
"4.eth5"	"Eth 5 categories"	1.5393729	.04670048	14.219278	6.957e-46	1.4505097	1.6336801	"model0"	"infected"	""
"5.eth5"	"Eth 5 categories"	1.1985279	.03049844	7.1166358	1.106e-12	1.1402182	1.2598195	"model0"	"infected"	""
"6.eth5"	"Eth 5 categories"	.99394378	.00776611	-.77746018	.43688732	.97883843	1.0092822	"model0"	"infected"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"infected"	""
"1.male"	"Male"	.8014243	.00511635	-34.674539	1.91e-263	.79145891	.81151516	"model0"	"infected"	""
"age1"	"Age spline 1"	1.0359355	.00104352	35.048446	4.12e-269	1.0338923	1.0379828	"model0"	"infected"	""
"age2"	"Age spline 2"	.88127139	.00279921	-39.79101	0	.87580207	.88677486	"model0"	"infected"	""
"age3"	"Age spline 3"	1.55227	.0134926	50.587846	0	1.526049	1.5789415	"model0"	"infected"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"infected"	""
"2.eth5"	"Eth 5 categories"	2.3741051	.02518757	81.496551	0	2.3252481	2.4239886	"model1"	"infected"	""
"3.eth5"	"Eth 5 categories"	1.6927196	.03288698	27.090966	1.26e-161	1.6294741	1.7584199	"model1"	"infected"	""
"4.eth5"	"Eth 5 categories"	1.4595585	.0446577	12.358645	4.375e-35	1.3746038	1.5497637	"model1"	"infected"	""
"5.eth5"	"Eth 5 categories"	1.1536378	.02951299	5.5866326	2.315e-08	1.0972197	1.2129569	"model1"	"infected"	""
"6.eth5"	"Eth 5 categories"	.99972605	.00784238	-.03492782	.9721373	.98447282	1.0152156	"model1"	"infected"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"infected"	""
"1.male"	"Male"	.80085517	.00513455	-34.637922	6.79e-263	.79085461	.81098219	"model1"	"infected"	""
"age1"	"Age spline 1"	1.0363187	.00105078	35.183785	3.54e-271	1.0342612	1.0383802	"model1"	"infected"	""
"age2"	"Age spline 2"	.88399534	.00282378	-38.600649	0	.87847812	.88954721	"model1"	"infected"	""
"age3"	"Age spline 3"	1.5363608	.01342279	49.150651	0	1.5102766	1.5628955	"model1"	"infected"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"infected"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1312385	.01248816	11.170302	5.699e-29	1.1070251	1.1559816	"model1"	"infected"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2718936	.0138837	22.032963	1.39e-107	1.244971	1.2993983	"model1"	"infected"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4341464	.01528052	33.841122	4.90e-251	1.4045077	1.4644105	"model1"	"infected"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.6172135	.01724313	45.084741	0	1.5837682	1.651365	"model1"	"infected"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"infected"	""
"2.eth5"	"Eth 5 categories"	1.95783	.02850614	46.142409	0	1.9027487	2.0145059	"model2"	"infected"	""
"3.eth5"	"Eth 5 categories"	1.5405629	.04003265	16.630201	4.212e-62	1.464065	1.6210579	"model2"	"infected"	""
"4.eth5"	"Eth 5 categories"	1.5148279	.06413756	9.8087725	1.032e-22	1.3941951	1.6458984	"model2"	"infected"	""
"5.eth5"	"Eth 5 categories"	1.4308586	.04985092	10.28347	8.366e-25	1.3364139	1.5319778	"model2"	"infected"	""
"6.eth5"	"Eth 5 categories"	1.059428	.0118273	5.1710735	2.328e-07	1.0364986	1.0828645	"model2"	"infected"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"infected"	""
"1.male"	"Male"	.94649618	.00835451	-6.2297224	4.673e-10	.93026248	.96301318	"model2"	"infected"	""
"age1"	"Age spline 1"	1.0370859	.00203536	18.554566	7.491e-77	1.0331043	1.0410828	"model2"	"infected"	""
"age2"	"Age spline 2"	.83490651	.00458878	-32.829396	2.24e-236	.82596094	.84394897	"model2"	"infected"	""
"age3"	"Age spline 3"	1.7842557	.02565679	40.265612	0	1.7346713	1.8352574	"model2"	"infected"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"infected"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1208125	.0169053	7.5617107	3.978e-14	1.0881637	1.1544409	"model2"	"infected"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.260317	.0186987	15.594193	7.972e-55	1.224196	1.2975039	"model2"	"infected"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4140188	.02053537	23.854786	9.03e-126	1.3743376	1.4548457	"model2"	"infected"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5861808	.02316272	31.591768	4.79e-219	1.5414262	1.6322348	"model2"	"infected"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0149566	.0007668	19.65044	5.731e-86	1.0134549	1.0164607	"model2"	"infected"	""
"hba1c_pct"	"HbA1c %"	1.0589595	.00495449	12.244337	1.801e-34	1.0492932	1.0687147	"model2"	"infected"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0083665	.00025151	33.40416	1.19e-244	1.0078737	1.0088596	"model2"	"infected"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"infected"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0269377	.00978002	2.7911333	.00525238	1.007947	1.0462862	"model2"	"infected"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.66068196	.01045767	-26.185673	3.87e-151	.64049997	.68149988	"model2"	"infected"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"infected"	""
"1.hypertension"	"Diagnosed hypertension"	.97885555	.01022475	-2.0459489	.0407614	.95901915	.99910224	"model2"	"infected"	""
"bp_map"	"Mean Arterial Pressure"	.99956756	.00019522	-2.2146438	.02678452	.999185	.99995026	"model2"	"infected"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"infected"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"infected"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.5229115	.02039221	31.412642	1.36e-216	1.4834635	1.5634086	"model2"	"infected"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"infected"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2184984	.01404581	17.143814	6.991e-66	1.1912778	1.246341	"model2"	"infected"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"infected"	""
"1.dm_type"	"Diabetes Type"	1.1336331	.0453288	3.1368343	.00170783	1.0481824	1.22605	"model2"	"infected"	""
"2.dm_type"	"Diabetes Type"	1.2108697	.01652027	14.024375	1.106e-44	1.1789197	1.2436856	"model2"	"infected"	""
"3.dm_type"	"Diabetes Type"	1.0207092	.02082941	1.0044523	.31516067	.98068993	1.0623615	"model2"	"infected"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"infected"	""
"1.cancer"	"Cancer"	1.2014362	.01615088	13.651564	1.976e-42	1.1701944	1.233512	"model2"	"infected"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"infected"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.493974	.05095467	11.770079	5.567e-32	1.3973696	1.597257	"model2"	"infected"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"infected"	""
"1.stroke"	"Stroke"	1.5018545	.02324674	26.274877	3.72e-152	1.4569759	1.5481154	"model2"	"infected"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"infected"	""
"1.dementia"	"Dementia"	3.4268337	.08500453	49.651635	0	3.264213	3.597556	"model2"	"infected"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"infected"	""
"1.other_neuro"	"Neurological disease"	1.8249796	.04422621	24.823534	5.00e-136	1.7403242	1.913753	"model2"	"infected"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"infected"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2170728	.01556443	15.361462	2.968e-53	1.1869463	1.2479641	"model2"	"infected"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"infected"	""
"1.esrf"	"end stage renal failure"	4.1590525	.17927938	33.064843	9.52e-240	3.8221054	4.525704	"model2"	"infected"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"infected"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0364727	.04530363	.81957958	.41245582	.95137636	1.1291806	"model2"	"infected"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"infected"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0922481	.01734243	5.5573464	2.739e-08	1.0587811	1.1267731	"model2"	"infected"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"infected"	""
"2.eth5"	"Eth 5 categories"	1.8727127	.02830597	41.507768	0	1.8180477	1.9290213	"model3"	"infected"	""
"3.eth5"	"Eth 5 categories"	1.5398263	.04009275	16.578963	9.892e-62	1.4632173	1.6204462	"model3"	"infected"	""
"4.eth5"	"Eth 5 categories"	1.5081923	.06387628	9.7020978	2.954e-22	1.3880524	1.6387305	"model3"	"infected"	""
"5.eth5"	"Eth 5 categories"	1.407026	.04906527	9.7924421	1.213e-22	1.3140726	1.5065547	"model3"	"infected"	""
"6.eth5"	"Eth 5 categories"	1.0697528	.011941	6.0406065	1.535e-09	1.046603	1.0934146	"model3"	"infected"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"infected"	""
"1.male"	"Male"	.98185295	.00869508	-2.0679966	.03864034	.96495796	.99904374	"model3"	"infected"	""
"age1"	"Age spline 1"	1.0243965	.00198173	12.459639	1.239e-35	1.0205197	1.028288	"model3"	"infected"	""
"age2"	"Age spline 2"	.88165705	.00482928	-22.994444	5.30e-117	.87224246	.89117325	"model3"	"infected"	""
"age3"	"Age spline 3"	1.5023633	.02159079	28.323244	1.79e-176	1.4606366	1.5452821	"model3"	"infected"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"infected"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.111742	.01677129	7.0218122	2.190e-12	1.0793521	1.1451039	"model3"	"infected"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2382542	.01838046	14.396699	5.427e-47	1.2027482	1.2748084	"model3"	"infected"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3633466	.01981551	21.32465	6.71e-101	1.3250569	1.4027428	"model3"	"infected"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5192938	.02220252	28.620083	3.78e-180	1.476395	1.5634392	"model3"	"infected"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0174115	.00076214	23.043199	1.72e-117	1.0159188	1.0189064	"model3"	"infected"	""
"hba1c_pct"	"HbA1c %"	1.05914	.00491208	12.38889	3.002e-35	1.0495561	1.0688114	"model3"	"infected"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0089133	.00023714	37.754251	0	1.0084486	1.0093782	"model3"	"infected"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"infected"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0470448	.00996195	4.8318306	1.353e-06	1.0277007	1.0667531	"model3"	"infected"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.67506089	.0106906	-24.813095	6.47e-136	.65442955	.69634265	"model3"	"infected"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"infected"	""
"1.hypertension"	"Diagnosed hypertension"	.99280358	.01031681	-.69502719	.48703826	.97278753	1.0132315	"model3"	"infected"	""
"bp_map"	"Mean Arterial Pressure"	.99979253	.00019531	-1.0621525	.28816646	.99940981	1.0001754	"model3"	"infected"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"infected"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"infected"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.5506899	.02073013	32.816366	3.44e-236	1.5105873	1.5918572	"model3"	"infected"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"infected"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2392383	.01424368	18.66181	1.012e-77	1.2116333	1.2674722	"model3"	"infected"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"infected"	""
"1.dm_type"	"Diabetes Type"	1.110405	.04439044	2.6196402	.00880226	1.0267226	1.200908	"model3"	"infected"	""
"2.dm_type"	"Diabetes Type"	1.1892519	.01617379	12.744469	3.347e-37	1.1579706	1.2213782	"model3"	"infected"	""
"3.dm_type"	"Diabetes Type"	1.0254075	.02091643	1.2300151	.21869143	.98522068	1.0672334	"model3"	"infected"	""
