parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"2.eth5"	"Eth 5 categories"	2.5173974	.19095621	12.170988	4.437e-34	2.1696227	2.9209179	"model2"	"icu"	""
"3.eth5"	"Eth 5 categories"	3.1299768	.31164214	11.459887	2.098e-30	2.5750734	3.8044566	"model2"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.2342954	.5217168	7.2768441	3.417e-13	2.3576227	4.4369553	"model2"	"icu"	""
"5.eth5"	"Eth 5 categories"	3.3142146	.43826534	9.0610871	1.292e-19	2.557522	4.2947894	"model2"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.0628158	.06444101	1.0047738	.3150058	.94372977	1.1969289	"model2"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"icu"	""
"1.male"	"Male"	2.6461964	.13194383	19.51645	7.958e-85	2.3998258	2.9178598	"model2"	"icu"	""
"age1"	"Age spline 1"	1.0446869	.02013637	2.2680766	.02332454	1.0059565	1.0849085	"model2"	"icu"	""
"age2"	"Age spline 2"	1.099278	.05120832	2.0319072	.04216305	1.003357	1.2043689	"model2"	"icu"	""
"age3"	"Age spline 3"	.60463187	.07054565	-4.3122681	.00001616	.48103511	.75998547	"model2"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0704079	.08344762	.87276659	.38279031	.91873596	1.2471189	"model2"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0982996	.08458072	1.2175356	.22340049	.94442891	1.2772396	"model2"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2040422	.09079508	2.4623781	.01380191	1.0386132	1.3958205	"model2"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3000655	.09978104	3.4190483	.00062841	1.118497	1.5111084	"model2"	"icu"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0783493	.00401598	20.254457	3.245e-91	1.0705068	1.0862493	"model2"	"icu"	""
"hba1c_pct"	"HbA1c %"	1.1761248	.02118422	9.0065508	2.126e-19	1.1353288	1.2183867	"model2"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0076304	.00157341	4.8680477	1.127e-06	1.0045513	1.0107189	"model2"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1025299	.05339755	2.0153578	.04386717	1.0026864	1.2123155	"model2"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.32361307	.03443714	-10.601998	2.917e-26	.26269138	.39866331	"model2"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.0564331	.05236131	1.1076177	.26802695	.95863402	1.1642096	"model2"	"icu"	""
"bp_map"	"Mean Arterial Pressure"	1.0001086	.00009363	1.1598206	.24612186	.99992509	1.0002921	"model2"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"icu"	""
"1.asthma"	"Asthma category"	1.2056092	.0681773	3.3065378	.00094457	1.0791232	1.3469208	"model2"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.6359156	.118181	6.8132956	9.539e-12	1.4199362	1.8847467	"model2"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0028737	.06096948	.0472004	.96235351	.89022056	1.1297825	"model2"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.3531115	.23358986	1.7517456	.07981757	.96469326	1.89792	"model2"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.1648266	.07680942	2.3137811	.02067973	1.0236052	1.3255315	"model2"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.236722	.11843505	2.2185937	.02651438	1.025077	1.4920647	"model2"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"icu"	""
"1.cancer"	"Cancer"	1.0749254	.08465538	.91742264	.35892121	.92117525	1.2543375	"model2"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.77885733	.16065136	-1.2116784	.22563551	.51985766	1.1668939	"model2"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"icu"	""
"1.stroke"	"Stroke"	1.2556049	.12290184	2.3254131	.02004988	1.0364186	1.5211456	"model2"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"icu"	""
"1.dementia"	"Dementia"	.12884966	.12905394	-2.0458654	.04076961	.0180939	.91755969	"model2"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.2269837	.20819043	1.2055811	.22797903	.8798524	1.71107	"model2"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3791485	.09903139	4.476861	7.575e-06	1.1980902	1.5875689	"model2"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"icu"	""
"1.esrf"	"end stage renal failure"	5.7292348	.97239066	10.284806	8.251e-25	4.1079674	7.9903582	"model2"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0043262	.18549007	.02337327	.98135253	.6993031	1.4423946	"model2"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.108859	.09104477	1.2585033	.20820978	.94403255	1.3024639	"model2"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"icu"	""
"2.eth5"	"Eth 5 categories"	2.2837047	.19449228	9.6964316	3.122e-22	1.9326231	2.6985641	"model3"	"icu"	""
"3.eth5"	"Eth 5 categories"	2.9621958	.31374079	10.252858	1.149e-24	2.4069042	3.6455976	"model3"	"icu"	""
"4.eth5"	"Eth 5 categories"	3.2303016	.54281957	6.9779587	2.995e-12	2.3238455	4.4903366	"model3"	"icu"	""
"5.eth5"	"Eth 5 categories"	3.0607168	.43348733	7.8984274	2.824e-15	2.3188253	4.0399712	"model3"	"icu"	""
"6.eth5"	"Eth 5 categories"	1.0551936	.06891599	.82258784	.41074242	.92840851	1.1992926	"model3"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"icu"	""
"1.male"	"Male"	2.6452638	.1407824	18.278104	1.236e-74	2.3832389	2.936097	"model3"	"icu"	""
"age1"	"Age spline 1"	1.0606153	.02334184	2.6740153	.0074949	1.0158388	1.1073655	"model3"	"icu"	""
"age2"	"Age spline 2"	1.0761747	.0564434	1.3997212	.16159682	.97104379	1.1926877	"model3"	"icu"	""
"age3"	"Age spline 3"	.62894592	.08194783	-3.5589534	.00037234	.4871996	.81193207	"model3"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0811908	.09016547	.9360682	.34923808	.91815655	1.2731746	"model3"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1134714	.09167326	1.3054921	.19172533	.94754263	1.3084568	"model3"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2336545	.09939197	2.6062857	.00915301	1.0534519	1.4446824	"model3"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2779808	.10596619	2.9581594	.00309482	1.0862889	1.5034996	"model3"	"icu"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0751583	.0042901	18.161431	1.043e-73	1.0667826	1.0835997	"model3"	"icu"	""
"hba1c_pct"	"HbA1c %"	1.1727619	.02273082	8.2220165	2.001e-16	1.1290459	1.2181705	"model3"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0082008	.00159914	5.1492385	2.615e-07	1.0050714	1.01134	"model3"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1064176	.05730878	1.9523914	.05089175	.99960784	1.2246402	"model3"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.34576958	.03815625	-9.6236205	6.355e-22	.27851928	.4292579	"model3"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.1022858	.05831474	1.8408253	.06564716	.99371697	1.2227164	"model3"	"icu"	""
"bp_map"	"Mean Arterial Pressure"	1.0001108	.00008728	1.2696021	.20422638	.99993975	1.0002819	"model3"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"icu"	""
"1.asthma"	"Asthma category"	1.2274852	.07388847	3.4050587	.0006615	1.090883	1.3811929	"model3"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.6411452	.12591886	6.4566493	1.070e-10	1.4120092	1.9074646	"model3"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.95561175	.06248056	-.69442693	.48741451	.84067386	1.0862641	"model3"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.2900326	.24119065	1.3621147	.1731617	.89424386	1.8609958	"model3"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.1306626	.07969604	1.7422409	.08146629	.9847707	1.2981681	"model3"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.2044306	.12256041	1.8279345	.06755938	.9866548	1.4702741	"model3"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"icu"	""
"1.cancer"	"Cancer"	1.0758837	.09020526	.87237345	.38300468	.91284718	1.2680389	"model3"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.8421686	.17763322	-.8143947	.41541887	.55700688	1.2733199	"model3"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"icu"	""
"1.stroke"	"Stroke"	1.241187	.12946987	2.0713774	.03832355	1.0116895	1.522745	"model3"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"icu"	""
"1.dementia"	"Dementia"	.13691647	.13735835	-1.9819877	.04748061	.01916492	.97814748	"model3"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.1767705	.21535811	.88943667	.37376844	.82208228	1.6844892	"model3"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3590635	.1042827	3.9983146	.0000638	1.1693	1.5796233	"model3"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"icu"	""
"1.esrf"	"end stage renal failure"	6.1124392	1.0837294	10.210581	1.778e-24	4.3181464	8.6523034	"model3"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0327264	.1986151	.16744017	.86702372	.70840438	1.5055296	"model3"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0945018	.09656181	1.0235176	.3060632	.92070328	1.3011077	"model3"	"icu"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"icu"	""
"2.hh_total_cat"	"Number of people in household"	1.1544086	.06292296	2.6343236	.00843051	1.037441	1.2845639	"model3"	"icu"	""
"3.hh_total_cat"	"Number of people in household"	1.2497256	.12396541	2.2473514	.02461758	1.0289173	1.5179198	"model3"	"icu"	""
"4.hh_total_cat"	"Number of people in household"	1.8915169	.37937372	3.177904	.00148344	1.2766982	2.8024134	"model3"	"icu"	""
"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"icu"	""
"1.carehome"	"Care home y/n"	.85505495	.35145997	-.38096136	.70323192	.38204801	1.9136835	"model3"	"icu"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	.71358592	.0273715	-8.7975196	1.399e-18	.66190575	.76930116	"crude"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	.8381471	.04926284	-3.0039814	.00266472	.74694758	.94048174	"crude"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	.44860534	.05138546	-6.9982302	2.592e-12	.35839638	.56152003	"crude"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	.42478185	.03682897	-9.8750948	5.338e-23	.35839836	.50346106	"crude"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	.92800319	.01740985	-3.9828307	.0000681	.89450022	.96276098	"crude"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.5789615	.06206601	11.620178	3.255e-31	1.4618823	1.7054174	"model0"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.7286311	.10332141	9.1571667	5.328e-20	1.5375366	1.9434761	"model0"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.4960517	.1720116	3.503564	.00045908	1.1942025	1.874197	"model0"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.2695163	.11079681	2.7343051	.00625121	1.0699164	1.506353	"model0"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	.87691349	.01662859	-6.9266176	4.310e-12	.84492026	.91011815	"model0"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"onscoviddeath"	""
"1.male"	"Male"	1.6733962	.02716992	31.709946	1.13e-220	1.6209825	1.7275046	"model0"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.1653045	.02123236	8.3961991	4.612e-17	1.1244242	1.2076712	"model0"	"onscoviddeath"	""
"age2"	"Age spline 2"	.913465	.03617418	-2.2855504	.02228058	.84524659	.9871892	"model0"	"onscoviddeath"	""
"age3"	"Age spline 3"	1.2615771	.11553513	2.5372657	.01117221	1.0542918	1.5096169	"model0"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.3978264	.05529387	8.4667222	2.524e-17	1.293547	1.5105122	"model1"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.4789953	.08885232	6.5144501	7.296e-11	1.3147097	1.6638098	"model1"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.3768216	.15836048	2.7802191	.00543222	1.0989386	1.7249715	"model1"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.193866	.10458945	2.0226635	.04310785	1.0055079	1.4175086	"model1"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	.88702592	.01689043	-6.2957325	3.060e-10	.85453142	.92075606	"model1"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"onscoviddeath"	""
"1.male"	"Male"	1.6902469	.02755702	32.193887	2.15e-227	1.6370899	1.7451298	"model1"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.1637003	.0211757	8.3313703	7.991e-17	1.1229281	1.2059529	"model1"	"onscoviddeath"	""
"age2"	"Age spline 2"	.92156562	.0364858	-2.0631224	.039101	.8527589	.99592417	"model1"	"onscoviddeath"	""
"age3"	"Age spline 3"	1.2301836	.11268602	2.261585	.02372305	1.028014	1.4721119	"model1"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1642471	.0311097	5.6912285	1.261e-08	1.1048423	1.2268459	"model1"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.3139328	.03511189	10.216945	1.665e-24	1.2468859	1.3845849	"model1"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.6542249	.04352599	19.129381	1.438e-81	1.5710779	1.7417723	"model1"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.9885798	.05343697	25.581371	2.46e-144	1.8865556	2.0961215	"model1"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.3041502	.05773839	5.9980753	1.997e-09	1.1957559	1.4223703	"model2"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.3106909	.08973296	3.9518721	.00007754	1.1461067	1.4989099	"model2"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.4426909	.18245951	2.8979616	.00375597	1.1259534	1.8485285	"model2"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.2761784	.12679456	2.4545342	.01410672	1.0503653	1.550538	"model2"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	.9756277	.02288188	-1.0520488	.29277716	.9317952	1.0215221	"model2"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.male"	"Male"	1.5303951	.03075489	21.174612	1.637e-99	1.4712883	1.5918764	"model2"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.1450965	.03266713	4.7493563	2.041e-06	1.0828271	1.2109467	"model2"	"onscoviddeath"	""
"age2"	"Age spline 2"	.88049272	.05290065	-2.1183763	.03414321	.78268129	.99052762	"model2"	"onscoviddeath"	""
"age3"	"Age spline 3"	1.40515	.1925062	2.4827948	.01303562	1.0742557	1.8379669	"model2"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1249813	.03614945	3.6649243	.00024741	1.0563147	1.1981116	"model2"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2301273	.0394011	6.4663461	1.004e-10	1.1552767	1.3098276	"model2"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4740643	.0465705	12.28184	1.134e-34	1.3855563	1.568226	"model2"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.7047717	.05493305	16.554304	1.491e-61	1.6004343	1.8159111	"model2"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0033662	.00195142	1.7279158	.08400333	.9995488	1.0071982	"model2"	"onscoviddeath"	""
"hba1c_pct"	"HbA1c %"	1.0800075	.01057543	7.8602931	3.832e-15	1.0594776	1.1009351	"model2"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0092154	.0005767	16.052951	5.451e-58	1.0080857	1.0103463	"model2"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1806449	.02596801	7.5500117	4.352e-14	1.1308299	1.2326542	"model2"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.9626816	.04110211	-.8907875	.37304318	.8854015	1.0467069	"model2"	"onscoviddeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.hypertension"	"Diagnosed hypertension"	.96052046	.02171001	-1.7821165	.07473023	.91889836	1.0040279	"model2"	"onscoviddeath"	""
"bp_map"	"Mean Arterial Pressure"	.99433788	.00057919	-9.7481358	1.879e-22	.99320333	.99547373	"model2"	"onscoviddeath"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.asthma"	"Asthma category"	.97743835	.02676569	-.83335046	.40464711	.92636148	1.0313314	"model2"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.5793146	.03779693	19.095005	2.778e-81	1.5069446	1.6551601	"model2"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2297967	.02535157	10.034176	1.079e-23	1.181099	1.2805023	"model2"	"onscoviddeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.dm_type"	"Diabetes Type"	1.9981228	.17357065	7.9686109	1.605e-15	1.6853146	2.3689909	"model2"	"onscoviddeath"	""
"2.dm_type"	"Diabetes Type"	1.3836389	.03617044	12.421495	1.998e-35	1.3145316	1.4563792	"model2"	"onscoviddeath"	""
"3.dm_type"	"Diabetes Type"	.94572095	.04068399	-1.2972804	.19453473	.86925091	1.0289182	"model2"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.2119283	.02854412	8.1609832	3.323e-16	1.1572545	1.2691852	"model2"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.9142464	.1280099	9.7099221	2.735e-22	1.6790982	2.1823257	"model2"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.535467	.038815	16.964091	1.514e-64	1.4612448	1.6134591	"model2"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.dementia"	"Dementia"	3.5034387	.12363004	35.528732	1.77e-276	3.2693179	3.7543252	"model2"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	2.4411781	.09652448	22.571522	8.26e-113	2.2591385	2.6378863	"model2"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3686898	.0296858	14.470511	1.861e-47	1.3117261	1.4281273	"model2"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	4.480331	.34816877	19.298511	5.528e-83	3.8473598	5.2174392	"model2"	"onscoviddeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.3383874	.11965017	3.2602849	.001113	1.1232734	1.5946971	"model2"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1052994	.03710228	2.9825238	.00285882	1.0349208	1.180464	"model2"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.2511651	.06164462	4.5479237	5.418e-06	1.1359942	1.3780124	"model3"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.4028972	.10035561	4.7325316	2.217e-06	1.21937	1.6140469	"model3"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.5126741	.19471172	3.2153383	.00130291	1.1753806	1.9467591	"model3"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.2628743	.12882567	2.2879188	.02214225	1.0340205	1.5423791	"model3"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	1.0205292	.02509457	.82641283	.40856995	.97251114	1.0709181	"model3"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.male"	"Male"	1.7389811	.03708599	25.944491	2.10e-148	1.6677921	1.8132088	"model3"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.0904965	.03158827	2.9907636	.00278281	1.0303093	1.1541996	"model3"	"onscoviddeath"	""
"age2"	"Age spline 2"	1.0453005	.06414735	.72195414	.47032267	.92684085	1.1789006	"model3"	"onscoviddeath"	""
"age3"	"Age spline 3"	.86496931	.12146144	-1.0330318	.30158902	.65685961	1.1390134	"model3"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1189896	.03755234	3.3500889	.00080786	1.0477567	1.1950653	"model3"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1860358	.03982238	5.0814963	3.745e-07	1.1104981	1.2667117	"model3"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3627325	.04517492	9.3360335	1.000e-20	1.2770064	1.4542134	"model3"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5540369	.05272683	12.993509	1.332e-38	1.4540554	1.6608932	"model3"	"onscoviddeath"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0089085	.00200922	4.4534991	8.448e-06	1.0049782	1.0128542	"model3"	"onscoviddeath"	""
"hba1c_pct"	"HbA1c %"	1.0798405	.01081316	7.6708607	1.708e-14	1.0588538	1.1012433	"model3"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0093844	.00054606	17.266051	8.475e-67	1.0083147	1.0104552	"model3"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.229696	.02828567	8.9890232	2.494e-19	1.1754882	1.2864036	"model3"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0000755	.04513284	.00167384	.99866447	.91541613	1.0925644	"model3"	"onscoviddeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.hypertension"	"Diagnosed hypertension"	.97820963	.02297421	-.93806098	.34821307	.93420165	1.0242907	"model3"	"onscoviddeath"	""
"bp_map"	"Mean Arterial Pressure"	.99635991	.00062461	-5.8172045	5.984e-09	.99513646	.99758487	"model3"	"onscoviddeath"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"onscoviddeath"	""
"1.asthma"	"Asthma category"	1.0040921	.02887471	.14200877	.88707307	.94906405	1.0623108	"model3"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
