eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"ons_noncoviddeath_30"	"4.ethnicity_16"	"Eth 16 categories"	1.6366172	1.6721072	.48217549	.62968128	.22094659	12.122912	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.ethnicity_16"	"Eth 16 categories"	4.2341759	4.336821	1.4090309	.15882603	.5687645	31.521386	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.ethnicity_16"	"Eth 16 categories"	1.9467171	1.9869055	.65267056	.51396869	.26334734	14.390528	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.ethnicity_16"	"Eth 16 categories"	1.1366099	.42042947	.34617689	.72920978	.55049563	2.3467617	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.ethnicity_16"	"Eth 16 categories"	3.7157457	1.113313	4.3808086	.00001182	2.0654215	6.684721	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.ethnicity_16"	"Eth 16 categories"	.89616793	.53821399	-.18253821	.85516037	.27617285	2.9080228	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.ethnicity_16"	"Eth 16 categories"	1.0821402	.56579113	.15098318	.87998899	.38836261	3.0152938	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.ethnicity_16"	"Eth 16 categories"	2.34819	1.7141722	1.1693809	.2422502	.56151125	9.8199213	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15o.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.ethnicity_16"	"Eth 16 categories"	2.1132249	.99613816	1.5872767	.11245	.83888769	5.3233816	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.ethnicity_16"	"Eth 16 categories"	.89312495	.11494527	-.87823386	.37981682	.69400485	1.1493755	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.male"	"Male"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.male"	"Male"	1.1758157	.12760337	1.4924181	.13558956	.95052615	1.4545023	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age1"	"Age spline 1"	1.0167882	.08107775	.20879085	.83461151	.86967393	1.1887883	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age2"	"Age spline 2"	1.3778397	.25216998	1.7512823	.0798973	.96252755	1.972351	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"age3"	"Age spline 3"	.39786034	.16971824	-2.160579	.03072787	.17243574	.91798167	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.96901628	.15827484	-.19269449	.84719824	.70355745	1.3346352	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0297644	.16749688	.18031975	.85690155	.74866101	1.416415	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0233268	.16732862	.14102041	.88785382	.74272949	1.4099315	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.89808635	.15777281	-.61185738	.54063212	.63647574	1.2672268	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.bmicat_sa"	"BMI with SA categories"	.59635353	.14998526	-2.0553221	.0398479	.36426987	.97630236	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.bmicat_sa"	"BMI with SA categories"	.61656772	.15641699	-1.9062136	.0566225	.37500716	1.0137293	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.bmicat_sa"	"BMI with SA categories"	.57146348	.15363489	-2.0813312	.0374036	.33740189	.96789767	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.bmicat_sa"	"BMI with SA categories"	.35711656	.12360642	-2.9749298	.00293056	.18121291	.70377012	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.bmicat_sa"	"BMI with SA categories"	.33071624	.1506509	-2.4290311	.01513923	.13542798	.80761181	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.bmicat_sa"	"BMI with SA categories"	.68147334	.19576675	-1.3349753	.18188444	.38808274	1.1966673	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.hba1ccat"	"HbA1c category"	.92665527	.19954179	-.35374406	.7235307	.60760911	1.4132276	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.hba1ccat"	"HbA1c category"	.70747396	.2659499	-.92056631	.3572769	.33863453	1.4780519	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.hba1ccat"	"HbA1c category"	.90258774	.29662315	-.31186255	.75514498	.47397306	1.7187995	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.hba1ccat"	"HbA1c category"	1.8151414	.4742578	2.2817142	.02250622	1.0877012	3.0290838	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.hba1ccat"	"HbA1c category"	1.1246731	.15359927	.86029385	.38962708	.86054914	1.4698632	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0008147	.00338125	.24105597	.80951174	.99420951	1.0074638	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.99546372	.11700617	-.0386815	.96914433	.79063448	1.253358	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.5559675	.30305076	2.2698817	.02321476	1.0622207	2.2792202	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.hypertension"	"Diagnosed hypertension"	.99018799	.11694645	-.08348877	.93346291	.78557243	1.2480991	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	1.0007517	.16702904	.0045024	.99640762	.72153563	1.3880175	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	.88295095	.13198271	-.83279626	.40495964	.65871831	1.183514	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	.87335824	.1311476	-.9017394	.36719532	.65068676	1.1722301	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.75123027	.21660993	-.99203303	.32118141	.42691106	1.3219309	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.asthma"	"Asthma category"	.92623931	.13926002	-.50962873	.61031159	.68983481	1.243659	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.0867086	.14292005	.63226669	.52721262	.83978109	1.4062421	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.85795954	.09884782	-1.3297003	.18361705	.68453805	1.0753158	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.dm_type"	"Diabetes Type"	1.6006352	.74628542	1.0089164	.31301472	.64183786	3.9917136	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.dm_type"	"Diabetes Type"	1.0092065	.18388579	.05029603	.95988649	.706129	1.4423678	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.dm_type"	"Diabetes Type"	1.0463754	.26001096	.18243274	.85524313	.64294643	1.7029436	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.cancer"	"Cancer"	1.8012477	.20311796	5.2186304	1.803e-07	1.4440678	2.2467736	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.chronic_liver_disease"	"Chronic liver disease"	2.9381914	.78576556	4.030166	.00005574	1.7395695	4.9627039	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.stroke"	"Stroke"	1.2732793	.1713325	1.7954496	.0725821	.97810616	1.65753	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.dementia"	"Dementia"	1.0423993	.24215252	.17875405	.85813083	.66114609	1.6435042	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.other_neuro"	"Neurological disease"	.76357601	.20480585	-1.0056792	.31456993	.4513813	1.291698	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.egfr60"	"CKD defined by egfr<60"	1.13617	.13317327	1.089159	.27608377	.90296708	1.4296007	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.esrf"	"end stage renal failure"	1.296633	.48823273	.68989144	.49026246	.61987857	2.7122364	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.19291029	.19506662	-1.6273398	.10366495	.02658516	1.399818	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	.8671267	.16515537	-.74854612	.45413082	.59698077	1.2595191	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.hh_total_cat"	"Number of people in household"	1.0985074	.17328587	.59559017	.55144905	.80635966	1.4965016	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.hh_total_cat"	"Number of people in household"	1.0437761	.30919331	.14463647	.8849979	.58406287	1.8653277	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.hh_total_cat"	"Number of people in household"	.71148967	.18920021	-1.2800572	.20052502	.42248961	1.1981775	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.hh_total_cat"	"Number of people in household"	.82124761	.14905668	-1.0850155	.27791481	.57541448	1.1721075	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.80343841	.20840599	-.84372007	.39882585	.48323368	1.3358201	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	1.1106802	.32676501	.35680385	.72123865	.62396944	1.9770367	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.39577562	.29022179	-1.2640248	.20622114	.09402946	1.6658432	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.32929318	.3357197	-1.0895432	.27591443	.04464461	2.4288261	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	1.087425	.29112116	.31306505	.75423124	.6434562	1.8377214	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	2.5721036	1.3977313	1.7384802	.08212624	.88660243	7.4618752	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.69561986	.23934461	-1.0548664	.29148645	.35440168	1.3653631	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	1.0390796	.43989551	.09055206	.92784852	.45320187	2.3823521	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.82714341	.294076	-.53378362	.59349125	.41205138	1.6603905	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	1.2789932	.37188237	.846305	.39738262	.72338803	2.2613361	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.7245715	.58905168	1.5955385	.11059187	.88296064	3.36838	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.96670893	.345539	-.0947235	.92453445	.47978152	1.9478161	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	1.283753	.41144092	.77937296	.43576005	.68497178	2.4059705	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	1.1352219	.39266853	.3666656	.71386847	.5763067	2.2361855	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.25723105	.15624908	-2.2352985	.02539776	.0782133	.84599182	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	1.6177335	.50087787	1.5536164	.12027595	.88178048	2.9679289	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.96856201	.30089406	-.10282208	.91810418	.52685686	1.780583	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	2.116439	.5874721	2.7010105	.00691292	1.2283804	3.6465204	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.793387	.45007856	2.3274339	.01994218	1.0966086	2.932894	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.64974075	.21281993	-1.3164012	.18803941	.34192631	1.2346609	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	1.1660072	.8716668	.20544716	.83722278	.26938428	5.0469637	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	1.1671639	.39455171	.4572696	.64747728	.60171254	2.2639909	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	2.2642627	1.6897049	1.095142	.27345445	.52446686	9.7754229	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.52992108	.54293565	-.61980512	.5353861	.07113849	3.9474603	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.46249836	.33943847	-1.050671	.29340971	.10974716	1.9490685	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	2.199286	.68422424	2.5332767	.01130017	1.1952609	4.0466972	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	1.6941623	.63062886	1.4162731	.15669557	.81678322	3.5140117	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.75859557	.36997	-.56650461	.5710508	.29165942	1.9730795	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.1541831	.46722169	.35422488	.72317036	.52203802	2.5518037	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	3.9202002	4.1208596	1.2996203	.19373113	.49950183	30.766593	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ons"	"eth16"
"ons_noncoviddeath_30"	"_cons"	"Constant"	.0000811	.00023216	-3.290417	.00100039	2.966e-07	.02217362	"model3"	"ons"	"eth16"
"onsdeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"onsdeath"	""
"onsdeath_30"	"2.ethnicity_16"	"Eth 16 categories"	1.1298444	.15696785	.87872358	.37955117	.86052264	1.4834571	"crude"	"onsdeath"	""
"onsdeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.42289342	.02555657	-14.241226	5.083e-46	.3756562	.47607053	"crude"	"onsdeath"	""
"onsdeath_30"	"4.ethnicity_16"	"Eth 16 categories"	.5390592	.13934919	-2.3904034	.01682987	.32478585	.89469669	"crude"	"onsdeath"	""
"onsdeath_30"	"5.ethnicity_16"	"Eth 16 categories"	.17416674	.0671346	-4.5341528	5.784e-06	.08182003	.37074115	"crude"	"onsdeath"	""
"onsdeath_30"	"6.ethnicity_16"	"Eth 16 categories"	.19959228	.07716656	-4.1681099	.00003071	.09355164	.42582984	"crude"	"onsdeath"	""
"onsdeath_30"	"7.ethnicity_16"	"Eth 16 categories"	.34596966	.09029848	-4.0666649	.00004769	.20743089	.57703558	"crude"	"onsdeath"	""
"onsdeath_30"	"8.ethnicity_16"	"Eth 16 categories"	.399528	.02848866	-12.866719	6.928e-38	.34741746	.45945482	"crude"	"onsdeath"	""
"onsdeath_30"	"9.ethnicity_16"	"Eth 16 categories"	.38957137	.03271162	-11.226963	3.006e-29	.33045562	.45926243	"crude"	"onsdeath"	""
"onsdeath_30"	"10.ethnicity_16"	"Eth 16 categories"	.72207103	.12718619	-1.8487013	.06450096	.51126796	1.0197912	"crude"	"onsdeath"	""
"onsdeath_30"	"11.ethnicity_16"	"Eth 16 categories"	.34224378	.03399568	-10.794453	3.656e-27	.28169829	.41580232	"crude"	"onsdeath"	""
"onsdeath_30"	"12.ethnicity_16"	"Eth 16 categories"	.9569804	.1108114	-.3797506	.70413055	.76267598	1.2007871	"crude"	"onsdeath"	""
"onsdeath_30"	"13.ethnicity_16"	"Eth 16 categories"	.24669093	.03184035	-10.843894	2.132e-27	.19155292	.31770027	"crude"	"onsdeath"	""
"onsdeath_30"	"14.ethnicity_16"	"Eth 16 categories"	.42629739	.0810435	-4.4848611	7.296e-06	.29369093	.61877793	"crude"	"onsdeath"	""
"onsdeath_30"	"15.ethnicity_16"	"Eth 16 categories"	.62155051	.16734559	-1.7662309	.07735712	.36669065	1.0535448	"crude"	"onsdeath"	""
"onsdeath_30"	"16.ethnicity_16"	"Eth 16 categories"	.34791066	.04333627	-8.4762111	2.326e-17	.27254661	.44411421	"crude"	"onsdeath"	""
"onsdeath_30"	"17.ethnicity_16"	"Eth 16 categories"	1.0022862	.02785196	.08217817	.93450504	.94915732	1.058389	"crude"	"onsdeath"	""
"onsdeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"onsdeath"	""
"onsdeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.59885958	.47027861	-.65291542	.51381081	.12849454	2.7910352	"crude"	"onsdeath"	""
"onsdeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.56366325	.44316714	-.72917674	.46589356	.12072085	2.6318259	"crude"	"onsdeath"	""
"onsdeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.75009411	.59216584	-.3642468	.71567372	.15963573	3.5245316	"crude"	"onsdeath"	""
"onsdeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.51325775	.40790643	-.83923947	.40133494	.10810646	2.4367972	"crude"	"onsdeath"	""
"onsdeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.4945406	.38859046	-.89610771	.37019524	.10601356	2.3069729	"crude"	"onsdeath"	""
"onsdeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.68717124	.55100395	-.46788637	.63986585	.14273627	3.3082293	"crude"	"onsdeath"	""
"onsdeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.80060746	.6294654	-.28284748	.77729376	.17146497	3.7382114	"crude"	"onsdeath"	""
"onsdeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.57886894	.45693246	-.69256537	.48858235	.12321994	2.7194402	"crude"	"onsdeath"	""
"onsdeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.73892662	.5814091	-.38452644	.7005883	.15807057	3.4542328	"crude"	"onsdeath"	""
"onsdeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.58328544	.45863868	-.68558697	.4929736	.12490488	2.723848	"crude"	"onsdeath"	""
"onsdeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.2247454	.96493359	.25731951	.79693214	.26146537	5.7369018	"crude"	"onsdeath"	""
"onsdeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.0845327	.85366636	.10309522	.9178874	.23186639	5.0727968	"crude"	"onsdeath"	""
"onsdeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.86460202	.68053833	-.18483523	.85335827	.18485261	4.0439605	"crude"	"onsdeath"	""
"onsdeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.57563851	.45343944	-.70111013	.48323429	.12292638	2.6955947	"crude"	"onsdeath"	""
"onsdeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.65227164	.51351375	-.54275445	.58729888	.139413	3.0517836	"crude"	"onsdeath"	""
"onsdeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.76205154	.6000319	-.34511618	.73000703	.16283832	3.5662524	"crude"	"onsdeath"	""
"onsdeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.82742041	.65038295	-.2410095	.80954775	.1772762	3.8619089	"crude"	"onsdeath"	""
"onsdeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	1.058681	.83289836	.07248179	.9422185	.22651526	4.9480346	"crude"	"onsdeath"	""
"onsdeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.1609151	.9121504	.18990123	.84938653	.24888411	5.4150659	"crude"	"onsdeath"	""
"onsdeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	1.3490066	1.0601561	.38093443	.7032519	.28911625	6.2944186	"crude"	"onsdeath"	""
"onsdeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.99884016	.80398667	-.00144177	.99884963	.20622753	4.8377715	"crude"	"onsdeath"	""
"onsdeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.72990207	.57497202	-.39968196	.68939078	.15586202	3.4181324	"crude"	"onsdeath"	""
"onsdeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.96221822	.78703029	-.04708699	.9624439	.19366339	4.7807896	"crude"	"onsdeath"	""
"onsdeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.56288701	.45307136	-.7139667	.47524777	.11622074	2.7262068	"crude"	"onsdeath"	""
"onsdeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.45860841	.36346068	-.98363355	.32529572	.09701519	2.1679253	"crude"	"onsdeath"	""
"onsdeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.73833513	.58192671	-.38489291	.70031676	.15753242	3.4604862	"crude"	"onsdeath"	""
"onsdeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.68607204	.54202543	-.4769023	.63343169	.14584284	3.2274114	"crude"	"onsdeath"	""
"onsdeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.66026012	.52135051	-.52572712	.59907782	.14047356	3.1033843	"crude"	"onsdeath"	""
"onsdeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.0169584	.80180945	.02132855	.98298357	.21686173	4.768958	"crude"	"onsdeath"	""
"onsdeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.1763751	1.0239789	.18661299	.85196408	.21360685	6.4785303	"crude"	"onsdeath"	""
"onsdeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.51980693	.40824906	-.83309082	.40479351	.11151168	2.4230579	"crude"	"onsdeath"	""
"onsdeath_30"	"_cons"	"Constant"	.2504166	.19644926	-1.7650063	.07756271	.05381511	1.1652578	"crude"	"onsdeath"	""
"onsdeath_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"onsdeath"	""
"onsdeath_30"	"2.ethnicity_16"	"Eth 16 categories"	.84525195	.12900421	-1.101547	.27065865	.62672054	1.1399832	"model0"	"onsdeath"	""
"onsdeath_30"	"3.ethnicity_16"	"Eth 16 categories"	.92789971	.06487201	-1.0703574	.28445845	.80907951	1.0641697	"model0"	"onsdeath"	""
"onsdeath_30"	"4.ethnicity_16"	"Eth 16 categories"	.95811148	.28222377	-.14527011	.88449761	.53787819	1.7066645	"model0"	"onsdeath"	""
"onsdeath_30"	"5.ethnicity_16"	"Eth 16 categories"	.91946172	.37674596	-.20492408	.83763144	.41186705	2.0526281	"model0"	"onsdeath"	""
"onsdeath_30"	"6.ethnicity_16"	"Eth 16 categories"	1.104101	.46234233	.2364929	.81305021	.48592374	2.5087043	"model0"	"onsdeath"	""
"onsdeath_30"	"7.ethnicity_16"	"Eth 16 categories"	1.2789894	.39109114	.80472589	.42097788	.70240135	2.3288876	"model0"	"onsdeath"	""
"onsdeath_30"	"8.ethnicity_16"	"Eth 16 categories"	1.2027373	.09976323	2.225523	.02604615	1.0222717	1.4150613	"model0"	"onsdeath"	""
"onsdeath_30"	"9.ethnicity_16"	"Eth 16 categories"	1.2307107	.12065928	2.1174124	.03422487	1.015556	1.4914478	"model0"	"onsdeath"	""
"onsdeath_30"	"10.ethnicity_16"	"Eth 16 categories"	2.5264158	.57004043	4.1075792	.00003998	1.6234782	3.9315445	"model0"	"onsdeath"	""
